layer,model,rank_type,language,cosine,config
1,mbert,top5,lug,0.8810291570642186,use0_use1_con2_max500_bat64
1,mbert,top5,luo,0.8534265612506242,use0_use1_con2_max500_bat64
1,mbert,top5,twi,0.8513783306632521,use0_use1_con2_max500_bat64
1,mbert,top5,kin,0.8418083339380108,use0_use1_con2_max500_bat64
1,mbert,top5,nya,0.8414315459950201,use0_use1_con2_max500_bat64
1,mbert,worst5,bbj,0.6444205424925351,use0_use1_con2_max500_bat64
1,mbert,worst5,yor,0.6816519402555001,use0_use1_con2_max500_bat64
1,mbert,worst5,fon,0.7152520728461932,use0_use1_con2_max500_bat64
1,mbert,worst5,bam,0.7247861611398546,use0_use1_con2_max500_bat64
1,mbert,worst5,ewe,0.7535841228425681,use0_use1_con2_max500_bat64
2,mbert,top5,lug,0.8942277968330554,use0_use1_con2_max500_bat64
2,mbert,top5,luo,0.8734613048369929,use0_use1_con2_max500_bat64
2,mbert,top5,nya,0.8664944281162023,use0_use1_con2_max500_bat64
2,mbert,top5,kin,0.865787477356841,use0_use1_con2_max500_bat64
2,mbert,top5,twi,0.8654282527061662,use0_use1_con2_max500_bat64
2,mbert,worst5,bbj,0.6869920186937858,use0_use1_con2_max500_bat64
2,mbert,worst5,yor,0.7171770344877397,use0_use1_con2_max500_bat64
2,mbert,worst5,fon,0.7554495435677565,use0_use1_con2_max500_bat64
2,mbert,worst5,bam,0.7567749244923709,use0_use1_con2_max500_bat64
2,mbert,worst5,pcm,0.7669309700478761,use0_use1_con2_max500_bat64
3,mbert,top5,lug,0.9397442345588802,use0_use1_con2_max500_bat64
3,mbert,top5,kin,0.9203552907802892,use0_use1_con2_max500_bat64
3,mbert,top5,nya,0.9167919071667694,use0_use1_con2_max500_bat64
3,mbert,top5,twi,0.9134750981982761,use0_use1_con2_max500_bat64
3,mbert,top5,luo,0.9131771823755332,use0_use1_con2_max500_bat64
3,mbert,worst5,bbj,0.7974496320446872,use0_use1_con2_max500_bat64
3,mbert,worst5,yor,0.8264495854590103,use0_use1_con2_max500_bat64
3,mbert,worst5,ewe,0.8390472167526491,use0_use1_con2_max500_bat64
3,mbert,worst5,fon,0.8402083829520345,use0_use1_con2_max500_bat64
3,mbert,worst5,pcm,0.8443501682359099,use0_use1_con2_max500_bat64
4,mbert,top5,lug,0.9498427065939604,use0_use1_con2_max500_bat64
4,mbert,top5,kin,0.9354568962274707,use0_use1_con2_max500_bat64
4,mbert,top5,twi,0.9345670327400009,use0_use1_con2_max500_bat64
4,mbert,top5,nya,0.9342699772675225,use0_use1_con2_max500_bat64
4,mbert,top5,luo,0.9327876044371982,use0_use1_con2_max500_bat64
4,mbert,worst5,bbj,0.8339387865125583,use0_use1_con2_max500_bat64
4,mbert,worst5,yor,0.8572016301440303,use0_use1_con2_max500_bat64
4,mbert,worst5,pcm,0.8612453413166742,use0_use1_con2_max500_bat64
4,mbert,worst5,fon,0.8735268345809443,use0_use1_con2_max500_bat64
4,mbert,worst5,ewe,0.8748760268052638,use0_use1_con2_max500_bat64
5,mbert,top5,lug,0.9637509529107688,use0_use1_con2_max500_bat64
5,mbert,top5,kin,0.9536375217618017,use0_use1_con2_max500_bat64
5,mbert,top5,twi,0.9533149264038953,use0_use1_con2_max500_bat64
5,mbert,top5,nya,0.9522593000507373,use0_use1_con2_max500_bat64
5,mbert,top5,luo,0.949153930634948,use0_use1_con2_max500_bat64
5,mbert,worst5,bbj,0.8801165355658775,use0_use1_con2_max500_bat64
5,mbert,worst5,pcm,0.8895165070608011,use0_use1_con2_max500_bat64
5,mbert,worst5,yor,0.89646994283416,use0_use1_con2_max500_bat64
5,mbert,worst5,ewe,0.9094270867346345,use0_use1_con2_max500_bat64
5,mbert,worst5,fon,0.9117775420321544,use0_use1_con2_max500_bat64
6,mbert,top5,lug,0.9655247203752674,use0_use1_con2_max500_bat64
6,mbert,top5,kin,0.9631219113452114,use0_use1_con2_max500_bat64
6,mbert,top5,twi,0.9621108304790489,use0_use1_con2_max500_bat64
6,mbert,top5,sna,0.9593226022315102,use0_use1_con2_max500_bat64
6,mbert,top5,luo,0.958287999315054,use0_use1_con2_max500_bat64
6,mbert,worst5,pcm,0.9033441039575003,use0_use1_con2_max500_bat64
6,mbert,worst5,bbj,0.9096061472278003,use0_use1_con2_max500_bat64
6,mbert,worst5,yor,0.9178203365020629,use0_use1_con2_max500_bat64
6,mbert,worst5,ewe,0.9194800377770092,use0_use1_con2_max500_bat64
6,mbert,worst5,fon,0.9313791376671257,use0_use1_con2_max500_bat64
7,mbert,top5,kin,0.9483666760903632,use0_use1_con2_max500_bat64
7,mbert,top5,lug,0.945982415330646,use0_use1_con2_max500_bat64
7,mbert,top5,twi,0.9439438133728393,use0_use1_con2_max500_bat64
7,mbert,top5,sna,0.9421077929583551,use0_use1_con2_max500_bat64
7,mbert,top5,luo,0.9385374446432859,use0_use1_con2_max500_bat64
7,mbert,worst5,pcm,0.8665839669697514,use0_use1_con2_max500_bat64
7,mbert,worst5,bbj,0.8729542596425176,use0_use1_con2_max500_bat64
7,mbert,worst5,yor,0.8830871627216637,use0_use1_con2_max500_bat64
7,mbert,worst5,ewe,0.8854294976932385,use0_use1_con2_max500_bat64
7,mbert,worst5,swa,0.8996998180611084,use0_use1_con2_max500_bat64
8,mbert,top5,kin,0.9408965042295276,use0_use1_con2_max500_bat64
8,mbert,top5,lug,0.9396358633858016,use0_use1_con2_max500_bat64
8,mbert,top5,twi,0.9381660068144599,use0_use1_con2_max500_bat64
8,mbert,top5,ibo,0.934967702173115,use0_use1_con2_max500_bat64
8,mbert,top5,sna,0.9329990848329486,use0_use1_con2_max500_bat64
8,mbert,worst5,pcm,0.8470526381741192,use0_use1_con2_max500_bat64
8,mbert,worst5,bbj,0.8531955074252393,use0_use1_con2_max500_bat64
8,mbert,worst5,yor,0.8694622414722749,use0_use1_con2_max500_bat64
8,mbert,worst5,ewe,0.8713378691911811,use0_use1_con2_max500_bat64
8,mbert,worst5,swa,0.882531230151744,use0_use1_con2_max500_bat64
9,mbert,top5,kin,0.9419599916347842,use0_use1_con2_max500_bat64
9,mbert,top5,lug,0.9414754053307641,use0_use1_con2_max500_bat64
9,mbert,top5,twi,0.9408236445569689,use0_use1_con2_max500_bat64
9,mbert,top5,ibo,0.9364347339288925,use0_use1_con2_max500_bat64
9,mbert,top5,sna,0.9359312255803516,use0_use1_con2_max500_bat64
9,mbert,worst5,pcm,0.8762898511038932,use0_use1_con2_max500_bat64
9,mbert,worst5,bbj,0.8799680480151988,use0_use1_con2_max500_bat64
9,mbert,worst5,yor,0.8903826950212917,use0_use1_con2_max500_bat64
9,mbert,worst5,ewe,0.8966875331381221,use0_use1_con2_max500_bat64
9,mbert,worst5,swa,0.8995562575989213,use0_use1_con2_max500_bat64
10,mbert,top5,twi,0.9681380837803285,use0_use1_con2_max500_bat64
10,mbert,top5,kin,0.9661182236738033,use0_use1_con2_max500_bat64
