,ORG,LOC,DATE,PER,Mean
twi,0.9846043586730957,0.9768097996711731,0.9758337140083313,0.9841738343238831,0.9803554266691208
tsn,0.9757090210914612,0.9643868207931519,0.9815793633460999,0.9817008972167969,0.9758440256118774
lug,0.9601262211799622,0.9776374697685242,0.9838824272155762,0.9804608225822449,0.9755267351865768
zul,0.9814191460609436,0.9593530893325806,0.9781336784362793,0.9779942631721497,0.9742250442504883
kin,0.963509738445282,0.9675911068916321,0.9811051487922668,0.9794362783432007,0.9729105681180954
luo,0.9611901044845581,0.9737381935119629,0.977407693862915,0.9784674644470215,0.9727008640766144
mos,0.9785304665565491,0.9498876333236694,0.9726470708847046,0.9845160245895386,0.9713952988386154
ibo,0.9747312664985657,0.9332749247550964,0.9898818731307983,0.9846505522727966,0.9706346541643143
sna,0.9721040725708008,0.9544057250022888,0.9824690222740173,0.9734688997268677,0.9706119298934937
nya,0.9818269610404968,0.9496714472770691,0.9620692133903503,0.9861211776733398,0.969922199845314
wol,0.9767701029777527,0.9341490864753723,0.9821125864982605,0.9863992929458618,0.9698577672243118
ewe,0.9795876145362854,0.9656251072883606,0.9469028115272522,0.9783331155776978,0.967612162232399
bam,0.9618018269538879,0.955381453037262,0.9719766974449158,0.980228066444397,0.9673470109701157
xho,0.9743545055389404,0.9425199627876282,0.9717538356781006,0.9735234379768372,0.9655379354953766
fon,0.9796391129493713,0.9439464807510376,0.960074245929718,0.9761717319488525,0.9649578928947449
bbj,0.9789892435073853,0.929521381855011,0.9664417505264282,0.9811862111091614,0.9640346467494965
yor,0.9723895788192749,0.9170960783958435,0.972809374332428,0.978436291217804,0.9601828306913376
hau,0.9760373830795288,0.9452671408653259,0.9382966756820679,0.9768582582473755,0.9591148644685745
swa,0.9500474333763123,0.9768766760826111,0.924333930015564,0.9823123216629028,0.9583925902843475
pcm,0.9434728026390076,0.9668847322463989,0.9101519584655762,0.9817579984664917,0.9505668729543686
