layer,model,rank_type,language,pearson
2,xlmr,top5,twi,0.9742309980248509
2,xlmr,top5,kin,0.9717371357858178
2,xlmr,top5,lug,0.9710165477868888
2,xlmr,top5,sna,0.9694231698106175
2,xlmr,top5,luo,0.9693489349192901
2,xlmr,worst5,pcm,0.943339009219175
2,xlmr,worst5,hau,0.9444109922380836
2,xlmr,worst5,fon,0.9467849999574413
2,xlmr,worst5,yor,0.9508727054980839
2,xlmr,worst5,bbj,0.9509276600201123
3,xlmr,top5,twi,0.9825312982989388
3,xlmr,top5,kin,0.9808658865860774
3,xlmr,top5,lug,0.9797563885761492
3,xlmr,top5,luo,0.9794229046263216
3,xlmr,top5,sna,0.9792791949164327
3,xlmr,worst5,pcm,0.9590271244306415
3,xlmr,worst5,hau,0.9634750407641666
3,xlmr,worst5,fon,0.964644143691115
3,xlmr,worst5,swa,0.9656844880271886
3,xlmr,worst5,bbj,0.9661813850570289
10,xlmr,top5,lug,0.9858541863899769
10,xlmr,top5,kin,0.9845604031349465
10,xlmr,top5,twi,0.984429464089378
10,xlmr,top5,sna,0.9837255233997495
10,xlmr,top5,nya,0.9834980934637955
10,xlmr,worst5,bbj,0.9619455185815509
10,xlmr,worst5,pcm,0.9625122920748849
10,xlmr,worst5,hau,0.9660274132664964
10,xlmr,worst5,fon,0.9664260296675172
10,xlmr,worst5,yor,0.9694942002210275
12,xlmr,top5,kin,0.9988122749694373
12,xlmr,top5,nya,0.9987672344763863
12,xlmr,top5,sna,0.9986678440454422
12,xlmr,top5,luo,0.9986202650284913
12,xlmr,top5,lug,0.9984480280690649
12,xlmr,worst5,bbj,0.9964057378510256
12,xlmr,worst5,fon,0.9964579241628865
12,xlmr,worst5,pcm,0.9966808661358988
12,xlmr,worst5,hau,0.9971856421576435
12,xlmr,worst5,yor,0.9972900081309233
