,PER,DATE,LOC,ORG,Mean
kin,0.65703284740448,0.9081212282180786,0.8999106884002686,0.88430255651474,0.8927308640448876
nya,0.6921873092651367,0.890586793422699,0.8510755896568298,0.8840238451957703,0.8716396950428782
luo,0.6944475769996643,0.8750777840614319,0.8744467496871948,0.8629204034805298,0.8673567947219399
twi,0.698290228843689,0.8285131454467773,0.8623097538948059,0.913848340511322,0.8648917168573617
sna,0.6878443956375122,0.9181472659111023,0.7693312764167786,0.8811892867088318,0.8529210760702495
swa,0.6309255957603455,0.8259276747703552,0.9103550910949707,0.8341865539550781,0.8523937436490278
lug,0.6901605725288391,0.8279584646224976,0.9057409167289734,0.8259938955307007,0.8500336311221902
ibo,0.6930826306343079,0.918117344379425,0.7574948072433472,0.8813207149505615,0.8491888315069909
tsn,0.6633685827255249,0.9016744494438171,0.8088310956954956,0.843865692615509,0.8477690695158018
zul,0.6713305711746216,0.8885932564735413,0.7757551670074463,0.8760868906974792,0.8433709635454065
wol,0.6792160272598267,0.8754425048828125,0.7295569777488708,0.8492398858070374,0.8153569706125197
hau,0.6695387363433838,0.894598126411438,0.6873608827590942,0.8564404845237732,0.8099907901551988
xho,0.6821287274360657,0.9210200905799866,0.6672266125679016,0.8485689163208008,0.8097200467695598
pcm,0.6997691988945007,0.6658870577812195,0.8486062288284302,0.8331125974655151,0.7809124300682467
bam,0.6504373550415039,0.8291533589363098,0.7712201476097107,0.7059826254844666,0.7664648278865939
ewe,0.6700456142425537,0.6255635619163513,0.8351072072982788,0.8266936540603638,0.7606428627874336
fon,0.6658623218536377,0.7487097978591919,0.7072492837905884,0.8121194243431091,0.7542582500993816
mos,0.6694663166999817,0.6444882750511169,0.7568355798721313,0.8124563097953796,0.7365843606930152
yor,0.5422071218490601,0.7223175168037415,0.5726898908615112,0.7819202542304993,0.6893660422244103
bbj,0.6996386051177979,0.7161710262298584,0.5654274225234985,0.7551639676094055,0.679327036820206
