,ORG,LOC,DATE,PER,Mean
ewe,0.9987317265027473,0.9987338891434566,0.9975316154573517,0.9986974709140851,0.9984236755044101
hau,0.9997718324442808,0.9995939409532768,0.9951670650172566,0.9986812687283366,0.9983035267857878
bam,0.9976026591549272,0.9967619972967543,0.9968294929042445,0.9985443157750947,0.9974346162827552
yor,0.9994874986367807,0.9978088481453568,0.9927922075536936,0.9988637865515246,0.997238085221839
tsn,0.9980447095902584,0.999017282703116,0.9914430642230337,0.9993199406292758,0.9969562492864209
swa,0.999048105039293,0.9966055801975212,0.9924074943345679,0.9994689590421733,0.9968825346533889
xho,0.9935189434432554,0.9982015851655569,0.9981284986048717,0.9972465671787855,0.9967738985981174
pcm,0.9995712852790177,0.9953487824925954,0.9924926635147769,0.9993325856903127,0.9966863292441757
zul,0.9948899461991405,0.9980134884808545,0.9967355781821271,0.9967245482607177,0.9965908902807099
lug,0.9998303695254357,0.9990321192334837,0.9879606509025977,0.9992437943030046,0.9965167334911305
ibo,0.9992735898855053,0.9970640755681917,0.9905597824915164,0.9991068116762275,0.9965010649053602
nya,0.9997209910316842,0.9975980714486004,0.9891633723845181,0.9990375496390771,0.9963799961259698
bbj,0.9987399179355979,0.9974584723028134,0.9904863868255945,0.9987777974394292,0.9963656436258588
sna,0.999888422760346,0.9976901890853781,0.987981059419586,0.9992036499958213,0.9961908303152829
mos,0.9996497842544079,0.9956176547384671,0.9903458650550525,0.999114506923281,0.9961819527428022
twi,0.9996681997094163,0.9952189728091699,0.989994852469341,0.999230148110252,0.9960280432745449
luo,0.9992704779924383,0.9963619852016237,0.9895877761899895,0.998886323083257,0.996026640616827
wol,0.9982046869645278,0.9993890334981154,0.9873701808121753,0.9991236119475495,0.996021878305592
kin,0.9974918317859915,0.9954672758267765,0.9871201959120622,0.9991294290695124,0.9948021831485856
fon,0.9979026678879008,0.9977097657248263,0.9870165003000363,0.9965568356171177,0.9947964423824702
