,PER,ORG,LOC,DATE,Mean
kin,0.9399387836456299,0.9617815613746643,0.9355894327163696,,0.9484307384028018
lug,0.9065160155296326,0.9436938166618347,0.9392598867416382,,0.9404585749200247
mos,0.877447247505188,0.9682155847549438,0.9032343029975891,,0.9340275352440991
zul,0.9422810673713684,0.9651889801025391,0.9013885259628296,,0.9335506651008013
fon,0.915652334690094,0.9615848660469055,0.9064232707023621,,0.93346955185955
luo,0.9306674599647522,0.9381821155548096,0.9256625175476074,,0.9318857673302438
ewe,0.9163677096366882,0.9297235012054443,0.934227466583252,,0.9315208885276202
ibo,0.8896232843399048,0.9357041716575623,0.9298203587532043,,0.9315057900345441
bam,0.9134771823883057,0.9225541353225708,0.9371286034584045,,0.9293647425845989
sna,0.9275749921798706,0.9460445046424866,0.9064289331436157,,0.9262756977266479
twi,0.9209564924240112,0.9538884162902832,0.8914997577667236,,0.9226434774769162
pcm,0.9120195508003235,0.8921348452568054,0.9533002972602844,,0.9224059784296647
hau,0.9215622544288635,0.9491739869117737,0.8942837119102478,,0.9217239971299773
tsn,0.9138152599334717,0.9218442440032959,0.9209047555923462,,0.921154327762937
swa,0.8668757677078247,0.9175262451171875,0.9268411993980408,,0.9205728109600475
wol,0.9376139044761658,0.9416282176971436,0.8756651878356934,,0.9094904076705859
xho,0.9323779344558716,0.9606765508651733,0.8547171950340271,,0.908415738818715
nya,0.8903636336326599,0.9097864031791687,0.8945978283882141,,0.9018475968860885
bbj,0.9280049204826355,0.9347469210624695,0.852994978427887,,0.8948651430676284
yor,,0.9183455109596252,0.7740153074264526,,0.8461804091930389
