,PER,ORG,LOC,DATE,Mean
kin,0.8088327411501492,0.9477533080052493,0.9178412832926887,0.9347350491278101,0.9022905953939743
lug,0.822201920999252,0.9229523453566123,0.9372656430819027,0.9245517521623032,0.9017429154000176
luo,0.8244396271715793,0.9478227668634556,0.9140776578846512,0.907956403842641,0.8985741139405817
twi,0.8289381848088881,0.9548832175825609,0.8919798783103448,0.9159818358313372,0.8979457791332828
ibo,0.8189874065675076,0.9272268828649243,0.8750776255177666,0.9535063188253644,0.8936995584438907
sna,0.8098500858405847,0.9412125136227514,0.8389932193534605,0.9652949828555017,0.8888377004180745
swa,0.8007855131813115,0.941143075255493,0.9124932232589531,0.8981712245185379,0.888148259053574
nya,0.8106289190730606,0.9478165834613104,0.8755240310892216,0.9070664821202378,0.8852590039359577
zul,0.8057454340913052,0.9216002298802365,0.8569587888414891,0.9238190414600761,0.8770308735682768
tsn,0.8054594357113153,0.9321538071308239,0.8284196513038521,0.9281290096228179,0.8735404759422023
xho,0.8123869234346803,0.9122126474717599,0.7864696630950571,0.9668361225497841,0.8694763391378204
wol,0.8225758132609203,0.9245537009513426,0.8021033132079088,0.9194024762213012,0.8671588259103683
hau,0.802486390535117,0.924670955823794,0.8012637538914628,0.9293644053969461,0.86444637641183
bam,0.8015446244762451,0.8753836847187758,0.8441948096969716,0.8822733632681409,0.8508491205400334
mos,0.8106434120959254,0.9258118735957416,0.8164704269824508,0.839071274795977,0.8479992468675237
pcm,0.8191856672628138,0.9145152510863954,0.8734300182177135,0.7655941927158666,0.8431812823206973
ewe,0.797753390674563,0.9309533862473218,0.8513042412472541,0.7914165368446843,0.8428568887534558
fon,0.7953886435803715,0.9110897010547286,0.7758526342298858,0.8382041851489539,0.8301337910034849
yor,0.7544686991901071,0.9024404105995991,0.6742179081672716,0.8548468566631573,0.7964934686550338
bbj,0.8212890301999886,0.8363739460663933,0.6425724991453026,0.8086016341024826,0.7772092773785417
