layer,model,rank_type,language,cosine,config
1,mbert,top5,lug,0.9997643634486593,use1_use1_con2_max500_bat32
1,mbert,top5,hau,0.9997590641150873,use1_use1_con2_max500_bat32
1,mbert,top5,nya,0.9996815018377226,use1_use1_con2_max500_bat32
1,mbert,top5,sna,0.9996327905560924,use1_use1_con2_max500_bat32
1,mbert,top5,kin,0.9995777933800679,use1_use1_con2_max500_bat32
1,mbert,worst5,pcm,0.9986024810881621,use1_use1_con2_max500_bat32
1,mbert,worst5,yor,0.9989285006734017,use1_use1_con2_max500_bat32
1,mbert,worst5,fon,0.9989874635818339,use1_use1_con2_max500_bat32
1,mbert,worst5,bbj,0.999020685878091,use1_use1_con2_max500_bat32
1,mbert,worst5,ewe,0.9991024096201031,use1_use1_con2_max500_bat32
2,mbert,top5,hau,0.9999619533616718,use1_use1_con2_max500_bat32
2,mbert,top5,lug,0.9999562216232403,use1_use1_con2_max500_bat32
2,mbert,top5,nya,0.9999489115078639,use1_use1_con2_max500_bat32
2,mbert,top5,sna,0.999944999695416,use1_use1_con2_max500_bat32
2,mbert,top5,kin,0.9999351035503912,use1_use1_con2_max500_bat32
2,mbert,worst5,pcm,0.999791162780911,use1_use1_con2_max500_bat32
2,mbert,worst5,yor,0.9998313863382511,use1_use1_con2_max500_bat32
2,mbert,worst5,fon,0.9998335282491106,use1_use1_con2_max500_bat32
2,mbert,worst5,bbj,0.9998512292782142,use1_use1_con2_max500_bat32
2,mbert,worst5,ewe,0.9998602671132208,use1_use1_con2_max500_bat32
3,mbert,top5,lug,0.9999831529138823,use1_use1_con2_max500_bat32
3,mbert,top5,hau,0.9999825990595104,use1_use1_con2_max500_bat32
3,mbert,top5,sna,0.9999798067764165,use1_use1_con2_max500_bat32
3,mbert,top5,nya,0.9999789197991875,use1_use1_con2_max500_bat32
3,mbert,top5,kin,0.9999771097254408,use1_use1_con2_max500_bat32
3,mbert,worst5,pcm,0.9999243009467569,use1_use1_con2_max500_bat32
3,mbert,worst5,bbj,0.9999403710743693,use1_use1_con2_max500_bat32
3,mbert,worst5,yor,0.9999420835831659,use1_use1_con2_max500_bat32
3,mbert,worst5,fon,0.9999452390467531,use1_use1_con2_max500_bat32
3,mbert,worst5,ewe,0.999947209625119,use1_use1_con2_max500_bat32
4,mbert,top5,sna,0.9999356375198019,use1_use1_con2_max500_bat32
4,mbert,top5,kin,0.9999291754903892,use1_use1_con2_max500_bat32
4,mbert,top5,xho,0.9999174603183134,use1_use1_con2_max500_bat32
4,mbert,top5,lug,0.9999168408084961,use1_use1_con2_max500_bat32
4,mbert,top5,nya,0.9999150665599116,use1_use1_con2_max500_bat32
4,mbert,worst5,pcm,0.999641019709802,use1_use1_con2_max500_bat32
4,mbert,worst5,ewe,0.9997388749596927,use1_use1_con2_max500_bat32
4,mbert,worst5,bbj,0.9997668117135636,use1_use1_con2_max500_bat32
4,mbert,worst5,yor,0.9997675004511302,use1_use1_con2_max500_bat32
4,mbert,worst5,fon,0.999799473239608,use1_use1_con2_max500_bat32
5,mbert,top5,sna,0.9934246523431527,use1_use1_con2_max500_bat32
5,mbert,top5,lug,0.9932010020266974,use1_use1_con2_max500_bat32
5,mbert,top5,nya,0.9930032589549838,use1_use1_con2_max500_bat32
5,mbert,top5,kin,0.9929414841046739,use1_use1_con2_max500_bat32
5,mbert,top5,luo,0.9916262059778448,use1_use1_con2_max500_bat32
5,mbert,worst5,bbj,0.9739952698259102,use1_use1_con2_max500_bat32
5,mbert,worst5,yor,0.976076505089139,use1_use1_con2_max500_bat32
5,mbert,worst5,fon,0.9799742485310834,use1_use1_con2_max500_bat32
5,mbert,worst5,pcm,0.9806169642450547,use1_use1_con2_max500_bat32
5,mbert,worst5,swa,0.9850487222484532,use1_use1_con2_max500_bat32
6,mbert,top5,sna,0.9894287884674243,use1_use1_con2_max500_bat32
6,mbert,top5,lug,0.9885930696454144,use1_use1_con2_max500_bat32
6,mbert,top5,kin,0.9880265753498194,use1_use1_con2_max500_bat32
6,mbert,top5,nya,0.9876996952063181,use1_use1_con2_max500_bat32
6,mbert,top5,hau,0.9862975527099562,use1_use1_con2_max500_bat32
6,mbert,worst5,yor,0.9604964923355739,use1_use1_con2_max500_bat32
6,mbert,worst5,bbj,0.9607582787117331,use1_use1_con2_max500_bat32
6,mbert,worst5,pcm,0.963396583765048,use1_use1_con2_max500_bat32
6,mbert,worst5,fon,0.9696944753623704,use1_use1_con2_max500_bat32
6,mbert,worst5,swa,0.9706035991175355,use1_use1_con2_max500_bat32
7,mbert,top5,sna,0.985634590567461,use1_use1_con2_max500_bat32
7,mbert,top5,kin,0.9853190021592524,use1_use1_con2_max500_bat32
7,mbert,top5,lug,0.9850508439734359,use1_use1_con2_max500_bat32
7,mbert,top5,twi,0.9842829490637319,use1_use1_con2_max500_bat32
7,mbert,top5,hau,0.9826463757082952,use1_use1_con2_max500_bat32
7,mbert,worst5,pcm,0.9539432543714145,use1_use1_con2_max500_bat32
7,mbert,worst5,yor,0.9571899960127783,use1_use1_con2_max500_bat32
7,mbert,worst5,bbj,0.9578031354891471,use1_use1_con2_max500_bat32
7,mbert,worst5,swa,0.9601980828087665,use1_use1_con2_max500_bat32
7,mbert,worst5,fon,0.9666307177138133,use1_use1_con2_max500_bat32
8,mbert,top5,sna,0.9818406670736944,use1_use1_con2_max500_bat32
8,mbert,top5,kin,0.9810980403752706,use1_use1_con2_max500_bat32
8,mbert,top5,lug,0.9798977146423351,use1_use1_con2_max500_bat32
8,mbert,top5,twi,0.9789743619815668,use1_use1_con2_max500_bat32
8,mbert,top5,nya,0.9773263124187492,use1_use1_con2_max500_bat32
8,mbert,worst5,pcm,0.9331341739143687,use1_use1_con2_max500_bat32
8,mbert,worst5,swa,0.9467133762763908,use1_use1_con2_max500_bat32
8,mbert,worst5,bbj,0.9500761059728199,use1_use1_con2_max500_bat32
8,mbert,worst5,yor,0.9501048523884454,use1_use1_con2_max500_bat32
8,mbert,worst5,ewe,0.9577416601068627,use1_use1_con2_max500_bat32
9,mbert,top5,kin,0.9845819335733741,use1_use1_con2_max500_bat32
9,mbert,top5,sna,0.9841078611400648,use1_use1_con2_max500_bat32
9,mbert,top5,lug,0.983409341348865,use1_use1_con2_max500_bat32
9,mbert,top5,twi,0.9828901986242293,use1_use1_con2_max500_bat32
9,mbert,top5,nya,0.9819505691819368,use1_use1_con2_max500_bat32
9,mbert,worst5,pcm,0.9431341322074658,use1_use1_con2_max500_bat32
9,mbert,worst5,swa,0.9540258209893165,use1_use1_con2_max500_bat32
9,mbert,worst5,yor,0.9599977536334434,use1_use1_con2_max500_bat32
9,mbert,worst5,bbj,0.9600589928928669,use1_use1_con2_max500_bat32
9,mbert,worst5,ewe,0.9658463318905938,use1_use1_con2_max500_bat32
10,mbert,top5,kin,0.9864379726819055,use1_use1_con2_max500_bat32
10,mbert,top5,sna,0.9863308241461509,use1_use1_con2_max500_bat32
10,mbert,top5,lug,0.9854692292049515,use1_use1_con2_max500_bat32
10,mbert,top5,nya,0.9845923247145298,use1_use1_con2_max500_bat32
10,mbert,top5,twi,0.9840971358848143,use1_use1_con2_max500_bat32
10,mbert,worst5,pcm,0.9523396613829282,use1_use1_con2_max500_bat32
10,mbert,worst5,yor,0.9616581087358086,use1_use1_con2_max500_bat32
10,mbert,worst5,swa,0.9617041991496533,use1_use1_con2_max500_bat32
10,mbert,worst5,bbj,0.964835935789876,use1_use1_con2_max500_bat32
10,mbert,worst5,fon,0.9675508433425066,use1_use1_con2_max500_bat32
11,mbert,top5,nya,0.989271142509876,use1_use1_con2_max500_bat32
11,mbert,top5,kin,0.9891508663413888,use1_use1_con2_max500_bat32
11,mbert,top5,sna,0.9891260497565756,use1_use1_con2_max500_bat32
11,mbert,top5,lug,0.9883182113350877,use1_use1_con2_max500_bat32
11,mbert,top5,twi,0.9864400817504582,use1_use1_con2_max500_bat32
11,mbert,worst5,pcm,0.9585481995434573,use1_use1_con2_max500_bat32
11,mbert,worst5,yor,0.9614500231381196,use1_use1_con2_max500_bat32
11,mbert,worst5,bbj,0.9672690655201456,use1_use1_con2_max500_bat32
11,mbert,worst5,fon,0.9688284987676571,use1_use1_con2_max500_bat32
11,mbert,worst5,swa,0.9715539929686149,use1_use1_con2_max500_bat32
12,mbert,top5,kin,0.9827402411469839,use1_use1_con2_max500_bat32
12,mbert,top5,nya,0.981406022279911,use1_use1_con2_max500_bat32
12,mbert,top5,sna,0.9807679799514519,use1_use1_con2_max500_bat32
12,mbert,top5,lug,0.9779848978454366,use1_use1_con2_max500_bat32
12,mbert,top5,xho,0.9766343079359593,use1_use1_con2_max500_bat32
12,mbert,worst5,bbj,0.9199230078876086,use1_use1_con2_max500_bat32
12,mbert,worst5,fon,0.9200570505966115,use1_use1_con2_max500_bat32
12,mbert,worst5,pcm,0.9256153407610697,use1_use1_con2_max500_bat32
