layer,model,rank_type,language,cosine,config
1,xlmr,top5,twi,0.8951758810685047,use0_use1_con4_max250_bat32
1,xlmr,top5,lug,0.8893907081568114,use0_use1_con4_max250_bat32
1,xlmr,top5,sna,0.8729315648416194,use0_use1_con4_max250_bat32
1,xlmr,top5,nya,0.8625696230430064,use0_use1_con4_max250_bat32
1,xlmr,top5,kin,0.8624976796157073,use0_use1_con4_max250_bat32
1,xlmr,worst5,pcm,0.778849894226991,use0_use1_con4_max250_bat32
1,xlmr,worst5,hau,0.7907726071250458,use0_use1_con4_max250_bat32
1,xlmr,worst5,swa,0.7909316119762797,use0_use1_con4_max250_bat32
1,xlmr,worst5,bbj,0.8121180880181678,use0_use1_con4_max250_bat32
1,xlmr,worst5,yor,0.812286919074535,use0_use1_con4_max250_bat32
2,xlmr,top5,twi,0.9578267144954582,use0_use1_con4_max250_bat32
2,xlmr,top5,lug,0.9542896208585803,use0_use1_con4_max250_bat32
2,xlmr,top5,sna,0.9522443587368556,use0_use1_con4_max250_bat32
2,xlmr,top5,nya,0.9488806599484001,use0_use1_con4_max250_bat32
2,xlmr,top5,xho,0.9479464320766675,use0_use1_con4_max250_bat32
2,xlmr,worst5,pcm,0.9072134866131338,use0_use1_con4_max250_bat32
2,xlmr,worst5,swa,0.9164233534249249,use0_use1_con4_max250_bat32
2,xlmr,worst5,hau,0.9203522472510213,use0_use1_con4_max250_bat32
2,xlmr,worst5,bbj,0.9224153273013395,use0_use1_con4_max250_bat32
2,xlmr,worst5,yor,0.9277026053122385,use0_use1_con4_max250_bat32
3,xlmr,top5,twi,0.9711581140921448,use0_use1_con4_max250_bat32
3,xlmr,top5,lug,0.9699427337994843,use0_use1_con4_max250_bat32
3,xlmr,top5,xho,0.9668562940030008,use0_use1_con4_max250_bat32
3,xlmr,top5,sna,0.9657841508422849,use0_use1_con4_max250_bat32
3,xlmr,top5,nya,0.9655165305077333,use0_use1_con4_max250_bat32
3,xlmr,worst5,pcm,0.9357580331968673,use0_use1_con4_max250_bat32
3,xlmr,worst5,swa,0.9424225890962108,use0_use1_con4_max250_bat32
3,xlmr,worst5,hau,0.9479967829582946,use0_use1_con4_max250_bat32
3,xlmr,worst5,bbj,0.9492080168654513,use0_use1_con4_max250_bat32
3,xlmr,worst5,yor,0.9548756177088764,use0_use1_con4_max250_bat32
4,xlmr,top5,twi,0.9698814518009512,use0_use1_con4_max250_bat32
4,xlmr,top5,lug,0.9640200233421323,use0_use1_con4_max250_bat32
4,xlmr,top5,sna,0.9635273946350553,use0_use1_con4_max250_bat32
4,xlmr,top5,ibo,0.9633507510594178,use0_use1_con4_max250_bat32
4,xlmr,top5,kin,0.9625395644883133,use0_use1_con4_max250_bat32
4,xlmr,worst5,pcm,0.9239661962675954,use0_use1_con4_max250_bat32
4,xlmr,worst5,swa,0.9351139921046273,use0_use1_con4_max250_bat32
4,xlmr,worst5,bbj,0.9454848302032448,use0_use1_con4_max250_bat32
4,xlmr,worst5,hau,0.9460057534183836,use0_use1_con4_max250_bat32
4,xlmr,worst5,ewe,0.9517081789465149,use0_use1_con4_max250_bat32
5,xlmr,top5,twi,0.9723885295765057,use0_use1_con4_max250_bat32
5,xlmr,top5,sna,0.966191040361522,use0_use1_con4_max250_bat32
5,xlmr,top5,ibo,0.9658209249015961,use0_use1_con4_max250_bat32
5,xlmr,top5,kin,0.9657067290146124,use0_use1_con4_max250_bat32
5,xlmr,top5,lug,0.9656700606226323,use0_use1_con4_max250_bat32
5,xlmr,worst5,pcm,0.9287265858180576,use0_use1_con4_max250_bat32
5,xlmr,worst5,swa,0.9324273624089017,use0_use1_con4_max250_bat32
5,xlmr,worst5,bbj,0.9453739760295249,use0_use1_con4_max250_bat32
5,xlmr,worst5,hau,0.9462158051667062,use0_use1_con4_max250_bat32
5,xlmr,worst5,yor,0.9520823072942292,use0_use1_con4_max250_bat32
6,xlmr,top5,twi,0.9690616659063376,use0_use1_con4_max250_bat32
6,xlmr,top5,kin,0.9644270976892519,use0_use1_con4_max250_bat32
6,xlmr,top5,lug,0.9641267695323112,use0_use1_con4_max250_bat32
6,xlmr,top5,sna,0.9632598961260355,use0_use1_con4_max250_bat32
6,xlmr,top5,ibo,0.9628392301708544,use0_use1_con4_max250_bat32
6,xlmr,worst5,pcm,0.9187188110035587,use0_use1_con4_max250_bat32
6,xlmr,worst5,swa,0.9210195127928065,use0_use1_con4_max250_bat32
6,xlmr,worst5,hau,0.9364196821979851,use0_use1_con4_max250_bat32
6,xlmr,worst5,bbj,0.9424697833321788,use0_use1_con4_max250_bat32
6,xlmr,worst5,yor,0.9463464766430816,use0_use1_con4_max250_bat32
7,xlmr,top5,twi,0.9749389439393055,use0_use1_con4_max250_bat32
7,xlmr,top5,kin,0.9712692958396372,use0_use1_con4_max250_bat32
7,xlmr,top5,lug,0.970138258673531,use0_use1_con4_max250_bat32
7,xlmr,top5,ibo,0.9699838753331445,use0_use1_con4_max250_bat32
7,xlmr,top5,luo,0.9699738424497242,use0_use1_con4_max250_bat32
7,xlmr,worst5,pcm,0.9326875892967734,use0_use1_con4_max250_bat32
7,xlmr,worst5,swa,0.9343427315896156,use0_use1_con4_max250_bat32
7,xlmr,worst5,hau,0.9461392411061691,use0_use1_con4_max250_bat32
7,xlmr,worst5,bbj,0.9540710572565081,use0_use1_con4_max250_bat32
7,xlmr,worst5,yor,0.956802685574639,use0_use1_con4_max250_bat32
8,xlmr,top5,twi,0.9714809191358768,use0_use1_con4_max250_bat32
8,xlmr,top5,kin,0.9687550797541132,use0_use1_con4_max250_bat32
8,xlmr,top5,luo,0.968659702237924,use0_use1_con4_max250_bat32
8,xlmr,top5,ibo,0.967845764092635,use0_use1_con4_max250_bat32
8,xlmr,top5,sna,0.9676356954539016,use0_use1_con4_max250_bat32
8,xlmr,worst5,pcm,0.9212148511874158,use0_use1_con4_max250_bat32
8,xlmr,worst5,swa,0.924723066524634,use0_use1_con4_max250_bat32
8,xlmr,worst5,hau,0.9394642150897148,use0_use1_con4_max250_bat32
8,xlmr,worst5,bbj,0.9510075448654317,use0_use1_con4_max250_bat32
8,xlmr,worst5,ewe,0.9537452853986855,use0_use1_con4_max250_bat32
9,xlmr,top5,twi,0.9697013622304271,use0_use1_con4_max250_bat32
9,xlmr,top5,lug,0.9669476530500698,use0_use1_con4_max250_bat32
9,xlmr,top5,kin,0.9663189799737698,use0_use1_con4_max250_bat32
9,xlmr,top5,ibo,0.9657239274515441,use0_use1_con4_max250_bat32
9,xlmr,top5,luo,0.9653250347863447,use0_use1_con4_max250_bat32
9,xlmr,worst5,pcm,0.927524016178833,use0_use1_con4_max250_bat32
9,xlmr,worst5,swa,0.9334836705851381,use0_use1_con4_max250_bat32
9,xlmr,worst5,bbj,0.9463850956665832,use0_use1_con4_max250_bat32
9,xlmr,worst5,hau,0.9505734036781853,use0_use1_con4_max250_bat32
9,xlmr,worst5,ewe,0.953356435368466,use0_use1_con4_max250_bat32
10,xlmr,top5,twi,0.974801969098105,use0_use1_con4_max250_bat32
10,xlmr,top5,lug,0.97068169486522,use0_use1_con4_max250_bat32
10,xlmr,top5,fon,0.9706079276093877,use0_use1_con4_max250_bat32
10,xlmr,top5,wol,0.9693776151030161,use0_use1_con4_max250_bat32
10,xlmr,top5,nya,0.9692735490945621,use0_use1_con4_max250_bat32
10,xlmr,worst5,swa,0.942844174295371,use0_use1_con4_max250_bat32
10,xlmr,worst5,pcm,0.9464432777326945,use0_use1_con4_max250_bat32
10,xlmr,worst5,bbj,0.954059960846831,use0_use1_con4_max250_bat32
10,xlmr,worst5,xho,0.9543156418896137,use0_use1_con4_max250_bat32
10,xlmr,worst5,yor,0.9568224729515208,use0_use1_con4_max250_bat32
11,xlmr,top5,twi,0.9769622535925578,use0_use1_con4_max250_bat32
11,xlmr,top5,lug,0.9746238875879406,use0_use1_con4_max250_bat32
11,xlmr,top5,nya,0.9744893834891851,use0_use1_con4_max250_bat32
11,xlmr,top5,wol,0.9743312285986004,use0_use1_con4_max250_bat32
11,xlmr,top5,ibo,0.9742075734320284,use0_use1_con4_max250_bat32
11,xlmr,worst5,swa,0.9514443597524354,use0_use1_con4_max250_bat32
11,xlmr,worst5,bbj,0.9549721512069055,use0_use1_con4_max250_bat32
11,xlmr,worst5,pcm,0.9550006258343005,use0_use1_con4_max250_bat32
11,xlmr,worst5,luo,0.9593020741119357,use0_use1_con4_max250_bat32
11,xlmr,worst5,yor,0.9621360070783472,use0_use1_con4_max250_bat32
12,xlmr,top5,wol,0.9977958641891868,use0_use1_con4_max250_bat32
12,xlmr,top5,ibo,0.997746866341263,use0_use1_con4_max250_bat32
12,xlmr,top5,nya,0.9977011776848582,use0_use1_con4_max250_bat32
12,xlmr,top5,twi,0.997563629148638,use0_use1_con4_max250_bat32
12,xlmr,top5,sna,0.9974114374600965,use0_use1_con4_max250_bat32
12,xlmr,worst5,swa,0.9946333573317437,use0_use1_con4_max250_bat32
12,xlmr,worst5,bbj,0.9954679453855159,use0_use1_con4_max250_bat32
12,xlmr,worst5,pcm,0.9954957386026241,use0_use1_con4_max250_bat32
12,xlmr,worst5,ewe,0.9962069552868127,use0_use1_con4_max250_bat32
12,xlmr,worst5,yor,0.9963117992505238,use0_use1_con4_max250_bat32
