,DATE,PER,ORG,LOC,Mean
kin,,0.9706992163647388,0.9730683639446502,,0.9718837901546945
ewe,,0.9794299227261976,0.9609553900957057,,0.9701926564109516
fon,,0.9784548191298762,0.978568525754271,0.9502084386594191,0.9690772611811888
nya,,0.9816970379116127,0.9693594846499718,0.9436778389111129,0.9649114538242326
mos,,0.9813139834000589,0.9638224164020424,0.9485852332041963,0.9645738776687659
sna,,0.9643724374577801,0.9785255260025187,0.9462904086425264,0.9630627907009418
bbj,,0.9624061692347057,0.977993605572923,0.9477266860933581,0.962708820300329
yor,,,0.9733314267822125,0.9512030255111209,0.9622672261466667
twi,,0.9842877369418563,0.9779968573250094,0.9182036955814767,0.9601627632827808
wol,,,0.9761950682675069,0.9409689461627974,0.9585820072151521
ibo,,,0.9624232105798978,0.9533436463280949,0.9578834284539963
tsn,,,0.9772986414984598,0.9261517513460977,0.9517251964222788
xho,,0.9586711891548111,0.9530283913319662,0.941492586822655,0.9510640557698108
zul,,,0.9801524540256933,0.9206140536550861,0.9503832538403897
lug,,0.9744485026296513,0.9633798260162186,0.9083044320915101,0.9487109202457934
pcm,,0.9801948872358157,,0.9171991116998888,0.9486969994678522
luo,,0.9660705593980343,0.9381186128548077,0.9331940428943037,0.9457944050490484
hau,,0.9796753940866425,,0.9108327554025674,0.945254074744605
bam,,,0.9720272617735141,0.9073650834505194,0.9396961726120168
swa,,0.9759814973781042,0.9463269824486975,0.8927066890203342,0.938338389615712
