layer,model,rank_type,language,cosine,config
1,xlmr,top5,lug,0.9152970097332428,use0_use1_con2_max250_bat64
1,xlmr,top5,twi,0.9128481312939726,use0_use1_con2_max250_bat64
1,xlmr,top5,sna,0.904224538784944,use0_use1_con2_max250_bat64
1,xlmr,top5,nya,0.9040580993645873,use0_use1_con2_max250_bat64
1,xlmr,top5,kin,0.9013828978252219,use0_use1_con2_max250_bat64
1,xlmr,worst5,pcm,0.8196774289269894,use0_use1_con2_max250_bat64
1,xlmr,worst5,swa,0.8277170704804495,use0_use1_con2_max250_bat64
1,xlmr,worst5,yor,0.8432886781775267,use0_use1_con2_max250_bat64
1,xlmr,worst5,hau,0.8494214523270465,use0_use1_con2_max250_bat64
1,xlmr,worst5,bbj,0.8531416471672062,use0_use1_con2_max250_bat64
2,xlmr,top5,twi,0.9672608556038207,use0_use1_con2_max250_bat64
2,xlmr,top5,kin,0.9617941137472649,use0_use1_con2_max250_bat64
2,xlmr,top5,lug,0.9610009472961568,use0_use1_con2_max250_bat64
2,xlmr,top5,nya,0.9602817423377348,use0_use1_con2_max250_bat64
2,xlmr,top5,zul,0.9593330144021237,use0_use1_con2_max250_bat64
2,xlmr,worst5,pcm,0.9252684349418575,use0_use1_con2_max250_bat64
2,xlmr,worst5,swa,0.9293436841244471,use0_use1_con2_max250_bat64
2,xlmr,worst5,yor,0.9387502697283785,use0_use1_con2_max250_bat64
2,xlmr,worst5,hau,0.9396395330628489,use0_use1_con2_max250_bat64
2,xlmr,worst5,fon,0.9436253260947935,use0_use1_con2_max250_bat64
3,xlmr,top5,twi,0.9777440416985723,use0_use1_con2_max250_bat64
3,xlmr,top5,zul,0.9726269502093974,use0_use1_con2_max250_bat64
3,xlmr,top5,luo,0.972472073974793,use0_use1_con2_max250_bat64
3,xlmr,top5,kin,0.9721020010275255,use0_use1_con2_max250_bat64
3,xlmr,top5,lug,0.9720102976668107,use0_use1_con2_max250_bat64
3,xlmr,worst5,pcm,0.9462025524400739,use0_use1_con2_max250_bat64
3,xlmr,worst5,swa,0.9500397229994688,use0_use1_con2_max250_bat64
3,xlmr,worst5,bbj,0.9579141330159915,use0_use1_con2_max250_bat64
3,xlmr,worst5,yor,0.9595600270738551,use0_use1_con2_max250_bat64
3,xlmr,worst5,hau,0.9595654015236961,use0_use1_con2_max250_bat64
4,xlmr,top5,twi,0.9725267685253586,use0_use1_con2_max250_bat64
4,xlmr,top5,kin,0.9684280976411038,use0_use1_con2_max250_bat64
4,xlmr,top5,zul,0.9684157312899636,use0_use1_con2_max250_bat64
4,xlmr,top5,lug,0.9680511523904114,use0_use1_con2_max250_bat64
4,xlmr,top5,sna,0.9680100468124581,use0_use1_con2_max250_bat64
4,xlmr,worst5,pcm,0.9354523361649424,use0_use1_con2_max250_bat64
4,xlmr,worst5,swa,0.9418640899545647,use0_use1_con2_max250_bat64
4,xlmr,worst5,bbj,0.9492141577106625,use0_use1_con2_max250_bat64
4,xlmr,worst5,fon,0.9542278572229785,use0_use1_con2_max250_bat64
4,xlmr,worst5,yor,0.9555687811758011,use0_use1_con2_max250_bat64
5,xlmr,top5,twi,0.9646798114446546,use0_use1_con2_max250_bat64
5,xlmr,top5,bam,0.9606051778941298,use0_use1_con2_max250_bat64
5,xlmr,top5,zul,0.9605184552612428,use0_use1_con2_max250_bat64
5,xlmr,top5,sna,0.9604387937810372,use0_use1_con2_max250_bat64
5,xlmr,top5,ibo,0.9603836541186791,use0_use1_con2_max250_bat64
5,xlmr,worst5,pcm,0.9228042318297168,use0_use1_con2_max250_bat64
5,xlmr,worst5,swa,0.9342048986940343,use0_use1_con2_max250_bat64
5,xlmr,worst5,bbj,0.9403698051230314,use0_use1_con2_max250_bat64
5,xlmr,worst5,hau,0.9412082783177675,use0_use1_con2_max250_bat64
5,xlmr,worst5,yor,0.9487955627308595,use0_use1_con2_max250_bat64
6,xlmr,top5,twi,0.9694723826890144,use0_use1_con2_max250_bat64
6,xlmr,top5,zul,0.9650473593233163,use0_use1_con2_max250_bat64
6,xlmr,top5,lug,0.9623628936776383,use0_use1_con2_max250_bat64
6,xlmr,top5,sna,0.9622886700472196,use0_use1_con2_max250_bat64
6,xlmr,top5,kin,0.9606291827922838,use0_use1_con2_max250_bat64
6,xlmr,worst5,pcm,0.9358958693798668,use0_use1_con2_max250_bat64
6,xlmr,worst5,bbj,0.9423393439125455,use0_use1_con2_max250_bat64
6,xlmr,worst5,swa,0.9448402396509521,use0_use1_con2_max250_bat64
6,xlmr,worst5,yor,0.9466070798924647,use0_use1_con2_max250_bat64
6,xlmr,worst5,luo,0.9473600608078873,use0_use1_con2_max250_bat64
7,xlmr,top5,twi,0.9751669713652055,use0_use1_con2_max250_bat64
7,xlmr,top5,zul,0.9722786007074875,use0_use1_con2_max250_bat64
7,xlmr,top5,sna,0.9699387772334077,use0_use1_con2_max250_bat64
7,xlmr,top5,kin,0.9686487249586159,use0_use1_con2_max250_bat64
7,xlmr,top5,lug,0.968042876775435,use0_use1_con2_max250_bat64
7,xlmr,worst5,pcm,0.949282911899734,use0_use1_con2_max250_bat64
7,xlmr,worst5,bbj,0.954496810871306,use0_use1_con2_max250_bat64
7,xlmr,worst5,swa,0.9552860948957523,use0_use1_con2_max250_bat64
7,xlmr,worst5,luo,0.9555245773525397,use0_use1_con2_max250_bat64
7,xlmr,worst5,yor,0.958666981060463,use0_use1_con2_max250_bat64
8,xlmr,top5,twi,0.9738076841786696,use0_use1_con2_max250_bat64
8,xlmr,top5,sna,0.9686160707901789,use0_use1_con2_max250_bat64
8,xlmr,top5,zul,0.9680564058294876,use0_use1_con2_max250_bat64
8,xlmr,top5,lug,0.965674502435444,use0_use1_con2_max250_bat64
8,xlmr,top5,fon,0.9655625927929643,use0_use1_con2_max250_bat64
8,xlmr,worst5,pcm,0.9476420014167455,use0_use1_con2_max250_bat64
8,xlmr,worst5,yor,0.9505073300602225,use0_use1_con2_max250_bat64
8,xlmr,worst5,hau,0.9510406536237754,use0_use1_con2_max250_bat64
8,xlmr,worst5,ibo,0.9511736546588229,use0_use1_con2_max250_bat64
8,xlmr,worst5,swa,0.9521575966104306,use0_use1_con2_max250_bat64
9,xlmr,top5,kin,0.9718837901546945,use0_use1_con2_max250_bat64
9,xlmr,top5,ewe,0.9701926564109516,use0_use1_con2_max250_bat64
9,xlmr,top5,fon,0.9690772611811888,use0_use1_con2_max250_bat64
9,xlmr,top5,nya,0.9649114538242326,use0_use1_con2_max250_bat64
9,xlmr,top5,mos,0.9645738776687659,use0_use1_con2_max250_bat64
9,xlmr,worst5,swa,0.938338389615712,use0_use1_con2_max250_bat64
9,xlmr,worst5,bam,0.9396961726120168,use0_use1_con2_max250_bat64
9,xlmr,worst5,hau,0.945254074744605,use0_use1_con2_max250_bat64
9,xlmr,worst5,luo,0.9457944050490484,use0_use1_con2_max250_bat64
9,xlmr,worst5,pcm,0.9486969994678522,use0_use1_con2_max250_bat64
10,xlmr,top5,kin,0.9728805420865834,use0_use1_con2_max250_bat64
10,xlmr,top5,ewe,0.9692639801170646,use0_use1_con2_max250_bat64
10,xlmr,top5,sna,0.96489070618184,use0_use1_con2_max250_bat64
10,xlmr,top5,fon,0.9631279262962088,use0_use1_con2_max250_bat64
10,xlmr,top5,twi,0.9628470758726975,use0_use1_con2_max250_bat64
