,LOC,ORG,DATE,PER,Mean
nya,0.9999997019767761,0.9999998211860657,0.9999997019767761,0.9999997615814209,0.9999997466802597
ibo,0.9999996423721313,0.9999996423721313,0.9999998807907104,0.9999997615814209,0.9999997317790985
twi,0.9999997019767761,0.9999998807907104,0.9999995827674866,0.9999997019767761,0.9999997168779373
ewe,0.9999996423721313,0.9999997615814209,0.999999463558197,0.9999998211860657,0.9999996721744537
lug,0.9999995827674866,0.9999997615814209,0.9999997019767761,0.9999996423721313,0.9999996721744537
sna,0.9999995827674866,0.9999997615814209,0.9999995231628418,0.9999996423721313,0.9999996274709702
tsn,0.9999995231628418,0.9999995827674866,0.9999997615814209,0.9999996423721313,0.9999996274709702
kin,0.9999996423721313,0.9999997019767761,0.9999996423721313,0.9999993443489075,0.9999995827674866
zul,0.9999995231628418,0.9999996423721313,0.9999995231628418,0.9999995827674866,0.9999995678663254
luo,0.9999997615814209,0.9999994039535522,0.9999995827674866,0.9999995231628418,0.9999995678663254
bam,0.9999995231628418,0.999999463558197,0.9999995231628418,0.9999995827674866,0.9999995231628418
hau,0.9999996423721313,0.9999994039535522,0.999999463558197,0.9999995827674866,0.9999995231628418
xho,0.9999994039535522,0.9999995231628418,0.9999996423721313,0.9999994039535522,0.9999994933605194
mos,0.9999995231628418,0.9999995231628418,0.999998927116394,0.9999997019767761,0.9999994188547134
wol,0.9999995231628418,0.9999994039535522,0.9999992251396179,0.999999463558197,0.9999994039535522
fon,0.9999995231628418,0.9999995231628418,0.9999991059303284,0.9999992251396179,0.9999993443489075
bbj,0.9999992251396179,0.9999993443489075,0.9999992847442627,0.999999463558197,0.9999993294477463
yor,0.9999991655349731,0.999999463558197,0.9999993443489075,0.9999993443489075,0.9999993294477463
swa,0.9999992847442627,0.9999993443489075,0.9999990463256836,0.9999995827674866,0.9999993145465851
pcm,0.9999991655349731,0.999998927116394,0.9999987483024597,0.9999995231628418,0.9999990910291672
