,LOC,ORG,DATE,PER,Mean
ibo,0.9999980330467224,0.999995768070221,0.9999969601631165,0.9999988079071045,0.9999973922967911
sna,0.999997615814209,0.9999964833259583,0.9999966621398926,0.9999985694885254,0.9999973326921463
xho,0.9999967217445374,0.999996542930603,0.9999960064888,0.9999984502792358,0.9999969303607941
zul,0.999995768070221,0.9999962449073792,0.9999959468841553,0.9999988675117493,0.9999967068433762
lug,0.9999924898147583,0.9999969005584717,0.9999966025352478,0.9999994039535522,0.9999963492155075
yor,0.9999963045120239,0.9999953508377075,0.9999955296516418,0.9999973773956299,0.9999961405992508
kin,0.9999949932098389,0.9999957084655762,0.9999958276748657,0.999997615814209,0.9999960362911224
twi,0.9999942183494568,0.9999969005584717,0.9999951124191284,0.9999971985816956,0.9999958574771881
nya,0.9999939203262329,0.9999937415122986,0.9999951720237732,0.9999989867210388,0.9999954551458359
bam,0.9999958872795105,0.9999938607215881,0.9999942183494568,0.9999973177909851,0.9999953210353851
mos,0.9999955892562866,0.9999960660934448,0.9999916553497314,0.9999969601631165,0.9999950677156448
wol,0.9999962449073792,0.999989926815033,0.9999960660934448,0.9999980330467224,0.9999950677156448
fon,0.9999944567680359,0.9999939203262329,0.9999901652336121,0.9999953508377075,0.9999934732913971
bbj,0.9999939203262329,0.9999939799308777,0.9999902844429016,0.999994695186615,0.9999932199716568
luo,0.999991774559021,0.9999892711639404,0.9999949932098389,0.9999968409538269,0.9999932199716568
ewe,0.9999950528144836,0.9999946355819702,0.9999883770942688,0.9999933838844299,0.9999928623437881
tsn,0.9999910593032837,0.9999850988388062,0.9999933838844299,0.9999978542327881,0.999991849064827
hau,0.9999851584434509,0.9999861717224121,0.9999879598617554,0.9999968409538269,0.9999890327453613
swa,0.9999826550483704,0.9999784231185913,0.9999716877937317,0.9999959468841553,0.9999821782112122
pcm,0.9999831318855286,0.9999766945838928,0.9999628067016602,0.9999929070472717,0.9999788850545883
