,LOC,ORG,DATE,PER,Mean
lug,0.9992706775665283,0.9997990131378174,,0.9998076558113098,0.9996257821718851
zul,0.9993296265602112,0.9992086291313171,,0.9994871616363525,0.9993418057759603
xho,0.9993855357170105,0.999350368976593,,0.9992467761039734,0.999327560265859
luo,0.9992045760154724,0.9993228316307068,,0.9994064569473267,0.9993112881978353
tsn,0.9993299841880798,0.9989597201347351,,0.9993379712104797,0.9992092251777649
wol,0.9992887377738953,0.9990223050117493,,0.9993009567260742,0.9992039998372396
kin,0.9992022514343262,0.9995694160461426,,0.9985909461975098,0.9991208712259928
pcm,0.9986965656280518,0.999061644077301,,0.999451756477356,0.9990699887275696
hau,0.9990617036819458,0.9991913437843323,,0.9988603591918945,0.9990378022193909
ibo,0.9993438720703125,0.9990924000740051,,0.9986008405685425,0.9990123709042867
ewe,0.9988185167312622,0.9989535212516785,,0.999237060546875,0.9990030328432719
yor,0.998765230178833,0.999112606048584,,0.9991059303283691,0.9989945888519287
bam,0.9986709952354431,0.9992778301239014,,0.9989835619926453,0.9989774624506632
nya,0.9994044899940491,0.9983592629432678,,0.9991194009780884,0.9989610513051351
mos,0.9988061189651489,0.998849093914032,,0.9992096424102783,0.9989549517631531
fon,0.998746395111084,0.9990663528442383,,0.9989040493965149,0.998905599117279
sna,0.9984666705131531,0.9985604286193848,,0.9995864033699036,0.9988711675008138
twi,0.9978858232498169,0.9989823698997498,,0.9995105266571045,0.9987929066022238
swa,0.999393880367279,0.9977217316627502,,0.9991317987442017,0.9987491369247437
bbj,0.9967797994613647,0.998663067817688,,0.9988661408424377,0.9981030027071635
