,ORG,LOC,PER,DATE,Mean
ibo,0.9808374047279358,0.9695764780044556,0.9568648338317871,0.9902596473693848,0.9798566411173563
sna,0.9765306711196899,0.9745550155639648,0.9608727693557739,0.9880949258804321,0.9794299558704607
luo,0.9821897149085999,0.9758289456367493,0.9605422616004944,0.9796055555343628,0.9789141222560812
zul,0.9787848591804504,0.9730859398841858,0.9625102281570435,0.983628511428833,0.9782479663533489
twi,0.987930953502655,0.9720324277877808,0.9613848924636841,0.9710111021995544,0.9767457212363015
kin,0.9809072613716125,0.9801247119903564,0.9584090709686279,0.9698020219802856,0.976652765993684
tsn,0.974454402923584,0.9701236486434937,0.9583672881126404,0.9807744026184082,0.9748537021046235
xho,0.9703739285469055,0.9605711102485657,0.9628673791885376,0.9885855317115784,0.973014502856988
hau,0.9697197079658508,0.9605008959770203,0.9578896164894104,0.9854567646980286,0.9716719390526218
swa,0.974901556968689,0.9718824028968811,0.9515759348869324,0.9549762010574341,0.9670064979650843
nya,0.9753454327583313,0.947618842124939,0.9579449892044067,0.9688317179679871,0.9638377140200357
fon,0.9747225642204285,0.9501566886901855,0.944576621055603,0.9649198055267334,0.9629720263280893
wol,0.9706466197967529,0.9582991600036621,0.9628000259399414,0.9568912386894226,0.9619591272096308
bam,0.9397532939910889,0.9730249643325806,0.9480520486831665,0.9641013145446777,0.9587880811040482
yor,0.9752395749092102,0.9467757344245911,0.9454702138900757,0.953478217124939,0.9582926826527113
mos,0.9784873127937317,0.9621078968048096,0.9446192383766174,0.931154727935791,0.9570510698741502
ewe,0.9753143191337585,0.9595621824264526,0.9483551383018494,0.9315162301063538,0.9553522894701619
lug,0.9751847982406616,0.9559823274612427,0.9560270309448242,0.9332883358001709,0.9548375193528303
bbj,0.9694008827209473,0.9424270987510681,0.9627668857574463,0.9412616491317749,0.9512147116535917
pcm,0.9612991213798523,0.9680376648902893,0.9581348896026611,0.8928048610687256,0.9409882290156808
