,DATE,ORG,PER,LOC,Mean
kin,0.9805002924647765,0.991231782138402,0.9886665994531976,0.9740067834195197,0.9836013643689739
twi,0.980311950979924,0.9913705577762449,0.9909472976993019,0.9698411280161956,0.9831177336179167
lug,0.978296127178656,0.9718623948917318,0.9971715930420415,0.9801280764445466,0.981864547889244
ibo,0.9884170704839206,0.98498528847132,0.9895583914575001,0.9625832935288192,0.98138601098539
sna,0.9876732572715757,0.9878602280721609,0.9897698127782448,0.9584993840417887,0.9809506705409426
luo,0.9683112741920404,0.9860184497200396,0.9917996186205632,0.9682952319546806,0.978606143621831
nya,0.972193166443019,0.9908413105740863,0.9882473892723016,0.9579241772353313,0.9773015108811847
zul,0.9744895450520803,0.9898561106810209,0.9846375364699431,0.9589537514867991,0.9769842359224609
ewe,0.9712471941968103,0.9893235533112135,0.9880904198159548,0.9580774935210854,0.976684665211266
tsn,0.9789393038566392,0.9853909707089308,0.9905559641962898,0.9516394559205675,0.9766314236706068
xho,0.9832376222049816,0.9858570616695657,0.9885048971073874,0.9473749338946116,0.9762436287191365
wol,0.9781531124073145,0.9869761947296218,0.9865028282881141,0.9415886945531178,0.9733052074945421
mos,0.9668180912505493,0.9877484992902198,0.9911984155413952,0.9366892437617007,0.9706135624609662
bam,0.9680787697726441,0.9764674627655494,0.98692987156248,0.9484944689134917,0.9699926432535413
yor,0.9752639308464666,0.9877101167090317,0.9811554484715662,0.928142142268409,0.9680679095738683
swa,0.9420316751570034,0.9780740931772273,0.9876714371777809,0.9638753291429076,0.9679131336637299
fon,0.9546556501212088,0.9882853528139595,0.9900590892424249,0.9358424156220964,0.9672106269499224
bbj,0.9606760237187296,0.9843993212311462,0.9891841273373247,0.9314480279003803,0.9664268750468952
pcm,0.9220545412213917,0.9730636615854608,0.9914995198226407,0.9587675739496186,0.9613463241447779
hau,0.9432751004014641,0.9773665292675805,0.9844088935260826,0.9351487611283973,0.9600498210808812
