,DATE,ORG,PER,LOC,Mean
kin,0.9988844443057955,0.9994031965328646,0.9993678284654565,0.9992791489806432,0.99923365457119
nya,0.9986653334507756,0.9995344093941112,0.9993702955656716,0.9988865183292203,0.9991141391849446
luo,0.9985133858828668,0.999311787090403,0.9994562144489427,0.9990271568864973,0.9990771360771775
sna,0.9988102638300274,0.9993903950803383,0.9993724012074994,0.9987322150305914,0.9990763187871141
lug,0.9988904158544946,0.997413375521971,0.9997368350077439,0.9993733961469141,0.9988535056327809
tsn,0.998539534166103,0.9993198611297383,0.9993047862621355,0.9977692779440359,0.9987333648755032
ibo,0.9983425000065875,0.9988681126306178,0.999163733682177,0.9984751365889892,0.9987123707270928
twi,0.9976285646459749,0.9990634759548291,0.9990914229029317,0.9985817609516624,0.9985913061138495
zul,0.9979660659087771,0.9990877176768655,0.9989138824461373,0.998232630396625,0.9985500741071013
wol,0.9981631210211607,0.998183603777969,0.9989986150261515,0.9978974045852692,0.9983106861026376
ewe,0.9972692359068805,0.9989940873678466,0.9990622058341656,0.99745701135918,0.9981956351170183
xho,0.996829670696176,0.9985014835512334,0.9990016159026658,0.9977667104355165,0.998024870146398
bam,0.9977486293493448,0.997619796762041,0.9989911728550379,0.9974386845373978,0.9979495708759554
mos,0.9967320295270853,0.9985882496852801,0.9991668857629603,0.9964680780480879,0.9977388107558534
pcm,0.9951192018532781,0.9980578081949593,0.9995071242561235,0.998129154222856,0.9977033221318042
swa,0.9963228761001741,0.998152847041746,0.9989871996071708,0.9972113635739479,0.9976685715807597
yor,0.9967980518114449,0.9984941844678153,0.9980307361865508,0.9955496616291352,0.9972181585237365
hau,0.9944120431672242,0.9973607873962369,0.9988999848492296,0.9964087479678071,0.9967703908451244
fon,0.9934593243640774,0.9984882984735566,0.9987287621487495,0.995986336111872,0.9966656802745639
bbj,0.9948996195083952,0.997111542104266,0.9985545515757533,0.9944407590051677,0.9962516180483956
