,PER,LOC,ORG,DATE,SWD_mean
bam,0.014352663479257899,0.007591729744945042,0.009283422044973122,0.010616356007631111,0.010461042819201793
bbj,0.01391160772254807,0.00835890809457851,0.006870927084037248,0.011993512305707554,0.010283738801717845
ewe,0.012790084233529342,0.008011510969936353,0.006647564298418729,0.012562892917230783,0.010003013104778802
fon,0.013458637202347745,0.00986992243269924,0.006900731737459864,0.013143108788426616,0.010843100040233367
hau,0.01546005354521185,0.012055019222316332,0.007672433565858228,0.014593034853533027,0.012445135296729859
ibo,0.013438003267765453,0.008482118857500609,0.00608729649320594,0.01071264176243858,0.009680015095227645
kin,0.0157957266055746,0.009544051242755813,0.006052914091014827,0.010563301666479674,0.010488998401456229
lug,0.017477739420428406,0.009142540756784001,0.00739898323899979,0.011803745643192087,0.011455752264851071
luo,0.014617343628401613,0.008784504319919506,0.006787763085867482,0.012011679813440423,0.010550322711907256
mos,0.01404146154072805,0.008942943054535135,0.0071077571401474415,0.01363552370639809,0.01093192136045218
nya,0.014323123886242684,0.010106940389960073,0.00620109459350715,0.014394042897038162,0.011256300441687017
pcm,0.015046303659801197,0.009501999986241572,0.007570111941276991,0.019281931996374624,0.012850086895923596
sna,0.012927340308579005,0.008653746827803843,0.007386573883195524,0.012748184733936796,0.010428961438378792
swa,0.015478333512874087,0.009855534952293965,0.0080417215685884,0.012680835247010691,0.011514106320191786
tsn,0.013205247445512214,0.00820266546043058,0.0074945482742805325,0.011075748135226604,0.009994552328862483
twi,0.013258439636501862,0.011163571144606976,0.00541018297235496,0.013374488865338208,0.010801670654700501
wol,0.014305698258795019,0.00882484593330446,0.007820173172149225,0.011225588112210971,0.010544076369114919
xho,0.014143508081815526,0.008884421320090041,0.007383132018276228,0.012532001890576794,0.010735765827689647
yor,0.015160188128902519,0.008879689286004577,0.008252677911514184,0.013893261235352838,0.01154645414044353
zul,0.013502170589163143,0.009187281887534482,0.006971517738747934,0.012302345290663652,0.010490828876527303
