,ORG,LOC,PER,DATE,Mean
kin,0.999879002571106,0.9999241232872009,0.9997820854187012,0.9999212622642517,0.9999056579240786
hau,0.999930739402771,0.9998358488082886,0.9997784495353699,0.9999262094497681,0.9998952629519444
ibo,0.99982088804245,0.9997991323471069,0.999819278717041,0.9999427199363708,0.9998535611271079
zul,0.9998764395713806,0.9997588396072388,0.9997128248214722,0.999931812286377,0.9998528957366943
twi,0.9998592138290405,0.9999218583106995,0.9998143911361694,0.999775767326355,0.9998515369066225
luo,0.9997597932815552,0.9999352693557739,0.9997796416282654,0.9998070597648621,0.9998329741502899
nya,0.9997804760932922,0.9998924732208252,0.9997979402542114,0.9998219013214111,0.9998309565525428
mos,0.999886155128479,0.9998471736907959,0.9996573328971863,0.9997380375862122,0.9998205249605615
bam,0.9997247457504272,0.9998911619186401,0.9998049736022949,0.9998451471328735,0.9998200500712675
fon,0.9997650384902954,0.9998198747634888,0.9997585415840149,0.9997783303260803,0.9997871751878776
lug,0.9996272325515747,0.9998910427093506,0.999791145324707,0.9998360872268677,0.9997849121592404
tsn,0.9995340704917908,0.9999188780784607,0.9997822046279907,0.9998667240142822,0.999773400281769
wol,0.9995756149291992,0.9998244643211365,0.9998035430908203,0.9998557567596436,0.9997529570573296
bbj,0.9997931122779846,0.9996858835220337,0.9998025894165039,0.9997605085372925,0.9997476012099022
xho,0.9998003840446472,0.9994917511940002,0.9997422695159912,0.9999479055404663,0.9997465937745338
yor,0.9998600482940674,0.9995627403259277,0.9997429251670837,0.9998129606246948,0.9997452041682076
sna,0.999858558177948,0.9994705319404602,0.9997982978820801,0.9998654127120972,0.9997328106873955
swa,0.9995532631874084,0.9999253153800964,0.9997214674949646,0.9996474981307983,0.999708942728105
pcm,0.9996157288551331,0.9998724460601807,0.9998210072517395,0.9993582963943481,0.9996195201780281
ewe,0.9998177289962769,0.9998378753662109,0.9997734427452087,0.9990725517272949,0.9995799224361096
