,DATE,ORG,LOC,PER,Mean
lug,,0.9876816272735596,,0.9391818046569824,0.9824852177074977
wol,,0.9818976521492004,0.980590283870697,0.9501271843910217,0.9794826406352924
nya,,0.9698215126991272,0.9833555221557617,,0.9765885174274445
hau,,0.9842235445976257,0.9753742218017578,0.920516312122345,0.9764432659688985
ibo,,0.9692879319190979,0.9826931953430176,,0.9759905636310577
tsn,,0.9719123840332031,0.9784654974937439,,0.9751889407634735
twi,,0.984392523765564,0.9711989760398865,0.9239903092384338,0.9747501589217276
kin,,0.974154531955719,0.9792808294296265,0.9228656888008118,0.9736694547365297
xho,,,0.9754781126976013,0.9325450658798218,0.9708781433956963
mos,,0.9767739176750183,,0.9186989665031433,0.9705516014780317
zul,,,0.9698805809020996,,0.9698805809020996
fon,,0.9674156904220581,0.9689661264419556,0.9211945533752441,0.965530737391058
bam,,0.9557831287384033,0.97287917137146,,0.9643311500549316
yor,,0.9593610167503357,0.9667795300483704,,0.963070273399353
luo,,0.9637914896011353,,0.9449069499969482,0.9617681460721152
sna,,,0.9644473195075989,0.9206177592277527,0.959751295191901
bbj,,0.9583061337471008,0.9466809630393982,,0.9524935483932495
ewe,,0.9538660049438477,,0.9335428476333618,0.9516885238034385
swa,,0.9181972146034241,0.9387786984443665,0.9397047162055969,0.9291228674492746
pcm,,,0.923442542552948,0.9205576181411743,0.9231334435088294
