,ORG,PER,DATE,LOC,Mean
kin,0.9427174925804138,0.9437535405158997,0.9550055265426636,0.9227928519248962,0.9410673528909683
twi,0.9589388370513916,0.9456849098205566,0.9055927991867065,0.9197172522544861,0.9324834495782852
lug,0.9487932920455933,0.9223417043685913,0.9208658337593079,0.9239988923072815,0.9289999306201935
luo,0.9347713589668274,0.9197593927383423,0.9352093935012817,0.9193435311317444,0.927270919084549
tsn,0.9278677105903625,0.9344822764396667,0.9382148385047913,0.8858649134635925,0.9216074347496033
ibo,0.9444798827171326,0.9357719421386719,0.9526111483573914,0.8378870487213135,0.9176875054836273
zul,0.9431686997413635,0.9009111523628235,0.9364764094352722,0.8721213936805725,0.9131694138050079
nya,0.9341396689414978,0.9495956897735596,0.9286695122718811,0.8393566012382507,0.9129403680562973
sna,0.9378166794776917,0.9279773235321045,0.9535991549491882,0.8288807272911072,0.9120684713125229
hau,0.9504815340042114,0.9355798959732056,0.920353353023529,0.8192150592803955,0.9064074605703354
wol,0.9286735653877258,0.9370336532592773,0.9182426929473877,0.8186097741127014,0.9006399214267731
fon,0.9339759945869446,0.9226389527320862,0.869062602519989,0.8381126523017883,0.890947550535202
swa,0.8653757572174072,0.9039489030838013,0.8734633326530457,0.9148398041725159,0.8894069492816925
xho,0.9292875528335571,0.8899710774421692,0.9124658703804016,0.8071811199188232,0.8847264051437378
bam,0.8207172155380249,0.930353045463562,0.9073528051376343,0.8735747337341309,0.882999449968338
mos,0.9275734424591064,0.9275085926055908,0.8155537843704224,0.846461832523346,0.8792744129896164
ewe,0.9373936653137207,0.9210565686225891,0.7408940196037292,0.8850400447845459,0.8710960745811462
pcm,0.870363712310791,0.9365077614784241,0.725699782371521,0.8759912252426147,0.8521406203508377
yor,0.9008010625839233,0.8577384352684021,0.8712130188941956,0.7372866272926331,0.8417597860097885
bbj,0.8996037840843201,0.925525963306427,0.8166847229003906,0.7179416418075562,0.8399390280246735
