,LOC,DATE,PER,ORG,Mean
twi,0.8862714767456055,,0.9488823413848877,0.9461578726768494,0.9271038969357809
kin,0.8719518780708313,,0.95442795753479,0.9257864356040955,0.9173887570699056
lug,0.8911597728729248,,0.9257800579071045,0.9305324554443359,0.9158240954081217
ibo,0.8552599549293518,,0.9398115873336792,0.9268837571144104,0.9073184331258138
nya,0.8421605825424194,,0.9505764842033386,0.9195924401283264,0.9041098356246948
hau,0.8356983661651611,,0.9481494426727295,0.9281289577484131,0.9039922555287679
mos,0.8682681918144226,,0.9233638644218445,0.9082449078559875,0.8999589880307516
sna,0.8308920860290527,,0.937774658203125,0.9275186061859131,0.8987284501393636
tsn,0.8493120670318604,,0.9337038993835449,0.9113182425498962,0.8981114029884338
wol,0.8465607762336731,,0.9308462738990784,0.9148410558700562,0.8974160353342692
fon,0.8560363054275513,,0.9087591171264648,0.9088393449783325,0.8912115891774496
luo,0.8980910181999207,,0.9238921403884888,0.8460066318511963,0.8893299301465353
ewe,0.8534448742866516,,0.9077470898628235,0.8993905782699585,0.8868608474731445
pcm,0.8488335013389587,,0.9358839988708496,0.8611533641815186,0.881956954797109
zul,0.8223007917404175,,0.8998641967773438,0.9222085475921631,0.8814578453699747
swa,0.8542027473449707,,0.9116048812866211,0.8462485074996948,0.8706853787104288
bam,0.8723905682563782,,0.9393398761749268,0.7910367846488953,0.8675890763600668
xho,0.8013646006584167,,0.8561282157897949,0.9085632562637329,0.8553520242373148
bbj,0.7185026407241821,,0.9285988807678223,0.877225399017334,0.8414423068364462
yor,0.6914646625518799,,0.8798779249191284,0.8918346166610718,0.8210590680440267
