,PER,LOC,DATE,ORG,Mean
hau,0.8977362513542175,,,0.9680148363113403,0.9604849879230771
ibo,,0.9545862078666687,,0.9567897319793701,0.9556879699230194
lug,0.8829419612884521,,,0.961098849773407,0.9527248974357333
nya,,0.9477608799934387,,0.9495722651481628,0.9486665725708008
mos,0.867981493473053,,,0.9578731060028076,0.948241861803191
tsn,,0.9447564482688904,,0.9485109448432922,0.9466336965560913
fon,0.8765810132026672,0.9425622224807739,,0.9566758871078491,0.9454848260249732
twi,0.9029714465141296,0.9290505647659302,,0.9668019413948059,0.9453816413879395
bam,,0.9562102556228638,,0.9291203618049622,0.942665308713913
sna,0.8976503610610962,0.9458851218223572,,,0.9407171117407935
luo,0.8943347334861755,,,0.9423013925552368,0.9371621076549802
pcm,0.8811384439468384,0.9436901807785034,,,0.9369882089751107
wol,,0.927730143070221,,0.9359982013702393,0.9318641722202301
ewe,0.8922818303108215,,,0.9356012940406799,0.9309599229267665
swa,0.9038751125335693,0.9264950752258301,,,0.9240715077945164
zul,,0.9239304065704346,,,0.9239304065704346
bbj,,0.8911654949188232,,0.9454720616340637,0.9183187782764435
xho,0.8776887655258179,0.9196711778640747,,,0.9151730622564044
yor,,0.8725151419639587,,0.9461629986763,0.9093390703201294
kin,,0.8488651514053345,,0.94011390209198,0.8944895267486572
