,LOC,PER,DATE,ORG,Mean
lug,0.993773691653276,0.9616614339890808,0.9889774510249085,0.9932684150392369,0.9844202479266255
nya,0.9901679352658256,0.9601378945247471,0.9828669769688073,0.9925184533628127,0.9814228150305482
sna,0.988021699994824,0.9566177244997242,0.9883013954885773,0.9912133070175649,0.9810385317501725
kin,0.9926441002064641,0.9510046890521794,0.9869300978254855,0.9926806726814121,0.9808148899413853
xho,0.9848013890296544,0.9475233346146615,0.991436258332432,0.985826361626072,0.977396835900705
zul,0.9842515639242261,0.95463914054996,0.9822678249555978,0.9872264421384245,0.977096242892052
hau,0.979829355184255,0.9581821486249592,0.98686832876832,0.9801131336294014,0.976248241551734
ibo,0.9851680344770675,0.9545204732970555,0.9862276821516379,0.9788801003554193,0.976199072570295
luo,0.9878365134886534,0.9500302855189834,0.9812144674771198,0.985354332221047,0.9761088996764509
tsn,0.9814946896685387,0.9500385860685113,0.9849881744889828,0.9873844564372409,0.9759764766658184
twi,0.9799231618066944,0.956044358065168,0.9775661023278766,0.9866978473431817,0.9750578673857302
wol,0.9802841778240332,0.9567906205442275,0.9813224974705853,0.9777833667475528,0.9740451656465997
ewe,0.9720168965544427,0.9523401663576591,0.9773423329200157,0.9805904323545033,0.9705724570466552
bam,0.9733533918591571,0.9562374924432004,0.980797473249099,0.9717551577565657,0.9705358788270055
mos,0.9719095416113137,0.9533066083336358,0.9695464108084462,0.981809046026972,0.969142901695092
swa,0.971561528557878,0.9497538687976562,0.9706206549406297,0.9796053967173167,0.9678853622533701
yor,0.9612376971050258,0.9459562696292594,0.9629544023661702,0.9732172227099192,0.9608413979525936
bbj,0.9571852020187774,0.952280701924776,0.965698458823418,0.9631028405851304,0.9595668008380255
fon,0.9655913442095616,0.9437168244686052,0.9490359494365987,0.9712298007363581,0.957393479712781
pcm,0.9660406993653687,0.9423145218687138,0.9473445516531942,0.9709254272493525,0.9566563000341572
