,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.9999969601631165,0.0025111734867095947,0.9999969005584717,0.9999926686286926,0.0038346555083990097,0.9999926090240479,0.999994158744812,0.003449470968917012,0.9999940991401672,,,,
bbj,0.999987006187439,0.005080677103251219,0.9999871850013733,0.9999914169311523,0.004129759501665831,0.9999915957450867,0.9999896287918091,0.004562833346426487,0.9999895095825195,,,,
ewe,0.999992847442627,0.003805634332820773,0.9999927282333374,0.9999936819076538,0.0035426905378699303,0.9999937415122986,0.9999958872795105,0.0028493187855929136,0.9999960064888,,,,
fon,0.9999937415122986,0.003598022274672985,0.999993622303009,0.9999922513961792,0.003938636742532253,0.9999921917915344,0.9999951720237732,0.003117001848295331,0.9999951720237732,,,,
hau,0.9999896287918091,0.004537925124168396,0.9999898076057434,0.9999873638153076,0.005053631961345673,0.9999872446060181,0.9999945163726807,0.0033272511791437864,0.9999944567680359,,,,
ibo,0.9999972581863403,0.0023654315154999495,0.9999971389770508,0.9999922513961792,0.003955463413149118,0.9999921917915344,0.9999948740005493,0.003173803212121129,0.9999949932098389,,,,
kin,0.9999985098838806,0.0017149257473647594,0.9999985098838806,0.9999955892562866,0.0030008682515472174,0.9999955892562866,0.9999967813491821,0.002605465007945895,0.9999966621398926,,,,
lug,0.9999978542327881,0.0020712369587272406,0.9999980330467224,0.9999967217445374,0.002560846973210573,0.9999967217445374,0.9999948143959045,0.003231530776247382,0.9999948143959045,,,,
luo,0.999994158744812,0.003399427980184555,0.9999942779541016,0.9999967217445374,0.0025142855010926723,0.9999967813491821,0.9999943971633911,0.003361250041052699,0.9999942779541016,,,,
mos,0.9999933838844299,0.003646304365247488,0.9999934434890747,0.9999968409538269,0.0025088912807404995,0.9999969005584717,0.999992847442627,0.003790228860452771,0.9999927878379822,,,,
nya,0.9999969601631165,0.002459201728925109,0.9999971985816956,0.9999948143959045,0.003209558315575123,0.9999949336051941,0.9999958872795105,0.0029229787178337574,0.9999958276748657,,,,
pcm,0.9999954700469971,0.0030245804227888584,0.9999954700469971,0.9999936819076538,0.0035499962978065014,0.9999938011169434,0.9999901652336121,0.0044546229764819145,0.9999900460243225,,,,
sna,0.9999964237213135,0.002707838546484709,0.9999963641166687,0.9999975562095642,0.002235603518784046,0.9999974966049194,0.9999961853027344,0.0027331309393048286,0.9999962449073792,,,,
swa,0.9999929070472717,0.003762867534533143,0.9999930262565613,0.999962329864502,0.008669567294418812,0.9999625086784363,0.9999900460243225,0.004471242427825928,0.9999901056289673,,,,
tsn,0.9999970197677612,0.002473714528605342,0.9999970197677612,0.999993085861206,0.003693631151691079,0.9999932050704956,0.9999803304672241,0.006277922540903091,0.9999803304672241,,,,
twi,0.9999969601631165,0.0025174140464514494,0.9999969601631165,0.9999943971633911,0.0033358302898705006,0.9999943971633911,0.9999961256980896,0.0028263682033866644,0.9999960660934448,,,,
wol,0.9999957084655762,0.002943536965176463,0.999995768070221,0.9999954700469971,0.003004348138347268,0.9999955296516418,0.999996542930603,0.002674288349226117,0.9999963045120239,,,,
xho,0.9999952912330627,0.0030752818565815687,0.9999952912330627,0.9999926686286926,0.003832700429484248,0.9999927282333374,0.9999963641166687,0.0027038385160267353,0.9999963641166687,,,,
yor,0.9999927878379822,0.003813819494098425,0.9999929070472717,0.9999854564666748,0.005400500725954771,0.9999853372573853,0.9999955892562866,0.0029555947985500097,0.9999957084655762,,,,
zul,0.9999963641166687,0.002707492094486952,0.9999963641166687,0.9999911785125732,0.004175893496721983,0.9999913573265076,0.9999956488609314,0.0029777949675917625,0.9999955892562866,,,,
