,ORG,PER,LOC,DATE
bam,0.9499518275260925,0.9670495390892029,0.9324822425842285,0.9586194753646851
bbj,0.9745631217956543,0.9722797870635986,0.9084333777427673,0.9445505738258362
ewe,0.9807560443878174,0.9733685255050659,0.9433906078338623,0.9428901672363281
fon,0.9724039435386658,0.9755578637123108,0.9074668288230896,0.938637375831604
hau,0.960336446762085,0.9753513336181641,0.8888732194900513,0.9399014711380005
ibo,0.9734416007995605,0.9783353209495544,0.9292130470275879,0.9797323346138
kin,0.9852665662765503,0.9743154644966125,0.961876392364502,0.9724968075752258
lug,0.9402763247489929,0.993888795375824,0.9597063660621643,0.9506775140762329
luo,0.9739041924476624,0.9705212116241455,0.954562246799469,0.964984118938446
mos,0.9730049967765808,0.97901850938797,0.925462543964386,0.9320115447044373
nya,0.9831474423408508,0.9805484414100647,0.9436494708061218,0.9589099287986755
pcm,0.931948721408844,0.9745415449142456,0.9477663040161133,0.8826292753219604
sna,0.9668089151382446,0.9791508316993713,0.9292490482330322,0.9795742630958557
swa,0.9268583059310913,0.9706804156303406,0.9587433934211731,0.9101099967956543
tsn,0.9752197861671448,0.9794183969497681,0.9410011768341064,0.9755041003227234
twi,0.9842144846916199,0.9794062972068787,0.9613882303237915,0.9602025151252747
wol,0.9725378751754761,0.9786446690559387,0.922162652015686,0.9726261496543884
xho,0.9700779318809509,0.9746661186218262,0.9209790229797363,0.9744493365287781
yor,0.9742236137390137,0.9601603746414185,0.9077150225639343,0.952171802520752
zul,0.9796974062919617,0.9695171117782593,0.9384030699729919,0.9691553711891174
