,LOC,DATE,PER,ORG
bam,0.9798272848129272,,0.9107847213745117,0.9497445225715637
bbj,0.9684185981750488,,0.9216372966766357,0.9821123480796814
ewe,0.9831151962280273,,0.9244668483734131,0.9855462312698364
fon,0.9752421975135803,,0.9192298054695129,0.981596052646637
hau,0.9519683122634888,,0.9206642508506775,0.9779594540596008
ibo,0.9755541682243347,,0.9173993468284607,0.9834539294242859
kin,0.9741953015327454,,0.9072278738021851,0.9805788397789001
lug,0.9708940982818604,,0.9015438556671143,0.9686533808708191
luo,0.9779109954833984,,0.929429829120636,0.9619789123535156
mos,0.9779480695724487,,0.9108515381813049,0.9795005917549133
nya,0.9722381830215454,,0.9230918884277344,0.9767720103263855
pcm,0.9816591739654541,,0.9298142790794373,0.9622994065284729
sna,0.9797734022140503,,0.9271068572998047,0.9700311422348022
swa,0.971369206905365,,0.9181260466575623,0.957733690738678
tsn,0.9797089695930481,,0.9230702519416809,0.9769734144210815
twi,0.9710584282875061,,0.9279138445854187,0.98903888463974
wol,0.971306324005127,,0.9159649610519409,0.9750665426254272
xho,0.9744113087654114,,0.9081148505210876,0.9742256999015808
yor,0.9573593139648438,,0.9178410768508911,0.975641131401062
zul,0.9719986915588379,,0.9080203175544739,0.9779222011566162
