,LOC,PER,DATE,ORG,Mean
lug,0.9942444180631064,0.9976370919742759,0.9869100441964281,0.9932072111281406,0.9929996913404878
kin,0.9950388259607961,0.9939579712570734,0.9852063487093415,0.9937518250763614,0.9919887427508931
sna,0.9917816156656977,0.9926550945587272,0.9901614964889804,0.9928322465260545,0.991857613309865
nya,0.9930714778494645,0.99595667118346,0.9810646452772948,0.9939331475873736,0.9910064854743982
xho,0.9861766654809,0.9829432447022944,0.9900300083368375,0.990104208450972,0.987313531742751
luo,0.9899321074076681,0.9894811670135389,0.9792297632355643,0.9903641248532888,0.9872517906275151
ibo,0.9877651735089316,0.9918102414914238,0.9888927676058329,0.9803184292804507,0.9871966529716598
tsn,0.9819388326486204,0.9897842207401386,0.9853244588016287,0.9890655614923605,0.9865282684206871
twi,0.9837059541785839,0.9873829116587214,0.9831503773764602,0.9914728235930546,0.986428016701705
hau,0.9806494313291801,0.9899084455137989,0.9845203011165133,0.9858532165763111,0.9852328486339509
zul,0.9810694447559783,0.9907854064137915,0.9783893395245168,0.9906014742250737,0.9852114162298401
wol,0.9817683856021461,0.9879432927622247,0.9837044016423035,0.9847744834499634,0.9845476408641594
ewe,0.978328483595195,0.9853147625875112,0.9777635655615498,0.9851868416481797,0.9816484133481088
mos,0.9779980175505956,0.9872947103593294,0.9709252259081272,0.9867732394352123,0.9807477983133162
bam,0.9745858136114102,0.9846029465982171,0.9808458917166001,0.978874800823255,0.9797273631873706
swa,0.9750223135471343,0.9891970647687491,0.9613385004300266,0.9738349186713048,0.9748481993543038
fon,0.971254297109546,0.9750678488347058,0.960412362575143,0.9734278201096703,0.9700405821572663
bbj,0.9548347984509171,0.9834697265704904,0.9684520926237234,0.9677167675143812,0.9686183462898781
yor,0.9610593365243282,0.9720287332982489,0.9614496314823947,0.9779629502641909,0.9681251628922907
pcm,0.9668367375765431,0.9792713146125457,0.9418136581826768,0.9741278413445879,0.9655123879290883
