,LOC,PER,DATE,ORG,Mean
lug,0.8899199962615967,0.8517263531684875,0.9167551398277283,0.889836847782135,0.8870595842599869
kin,0.8258323073387146,0.8656038641929626,0.8911629319190979,0.9135963320732117,0.8740488588809967
twi,0.8703403472900391,0.899391770362854,0.7925238013267517,0.9083384871482849,0.8676486015319824
luo,0.8755439519882202,0.8376801013946533,0.8621194958686829,0.8726828694343567,0.8620066046714783
tsn,0.8054118752479553,0.8441257476806641,0.8810999989509583,0.8600655198097229,0.8476757854223251
nya,0.7273752689361572,0.8951475024223328,0.852758526802063,0.9026303291320801,0.8444779068231583
ibo,0.6911001205444336,0.8660610318183899,0.9004709720611572,0.884951651096344,0.8356459438800812
zul,0.7875707745552063,0.7837849855422974,0.8715863823890686,0.8789408206939697,0.8304707407951355
sna,0.7016656398773193,0.8509498834609985,0.9014639258384705,0.8671876192092896,0.8303167670965195
swa,0.8719794750213623,0.8681355118751526,0.7759547829627991,0.7915528416633606,0.8269056528806686
hau,0.6739844083786011,0.8546702265739441,0.8772815465927124,0.8752505779266357,0.8202966898679733
wol,0.6502288579940796,0.8746666312217712,0.8601803183555603,0.8359441161155701,0.8052549809217453
fon,0.7370171546936035,0.8395200967788696,0.7443928122520447,0.8567451238632202,0.7944187968969345
bam,0.7812449932098389,0.836419403553009,0.8005061745643616,0.7309555411338806,0.7872815281152725
xho,0.6301969885826111,0.7980667352676392,0.8094201683998108,0.8567638993263245,0.7736119478940964
mos,0.7284462451934814,0.8534677624702454,0.6543845534324646,0.8021195530891418,0.7596045285463333
ewe,0.8047273755073547,0.8146457672119141,0.5515464544296265,0.8498268723487854,0.7551866173744202
pcm,0.8264480829238892,0.8782119750976562,0.5124189257621765,0.7875335812568665,0.7511531412601471
bbj,0.5335994958877563,0.8537769913673401,0.6693970561027527,0.8109836578369141,0.7169393002986908
yor,0.537575364112854,0.7197813391685486,0.7251047492027283,0.7625344395637512,0.6862489730119705
