,PER,ORG,DATE,LOC,Mean
hau,0.9732672572135925,0.9651350378990173,,,0.9692011475563049
lug,0.9649764895439148,0.9656140804290771,,,0.965295284986496
twi,0.9786683917045593,0.9713626503944397,,0.9290640354156494,0.9596983591715494
mos,0.9559068083763123,0.9629631042480469,,,0.9594349563121796
luo,0.9638698101043701,0.9496852159500122,,,0.9567775130271912
swa,0.9721273183822632,,,0.9319583177566528,0.952042818069458
sna,0.9693863391876221,,,0.9323294758796692,0.9508579075336456
ewe,0.9629349708557129,0.9357713460922241,,,0.9493531584739685
fon,0.9561026692390442,0.9551135897636414,,0.9363061189651489,0.9491741259892782
pcm,0.9660504460334778,,,0.9280088543891907,0.9470296502113342
nya,,0.9568040370941162,,0.9321306943893433,0.9444673657417297
ibo,,0.9592621922492981,,0.9251794815063477,0.9422208368778229
tsn,,0.9583510756492615,,0.9160841703414917,0.9372176229953766
wol,,0.9415075182914734,,0.9245554804801941,0.9330314993858337
bam,,0.9187042713165283,,0.9420337677001953,0.9303690195083618
xho,0.9327433705329895,,,0.9070637226104736,0.9199035465717316
zul,,,,0.910858690738678,0.910858690738678
bbj,,0.943383514881134,,0.8679537773132324,0.9056686460971832
kin,,0.9447345733642578,,0.8543407917022705,0.8995376825332642
yor,,0.9507174491882324,,0.838553786277771,0.8946356177330017
