,LOC,DATE,ORG,PER
bam,0.9732725620269775,,0.9621918201446533,0.9046019911766052
bbj,0.9550021886825562,,0.9750969409942627,0.915229856967926
ewe,0.9785733222961426,,0.9830982685089111,0.9304253458976746
fon,0.9700348377227783,,0.97902911901474,0.9177799224853516
hau,0.9594734311103821,,0.9737173914909363,0.9278556704521179
ibo,0.9759946465492249,,0.9842937588691711,0.909575879573822
kin,0.9842144250869751,,0.990109920501709,0.9110056757926941
lug,0.9780297875404358,,0.9710139036178589,0.9246003031730652
luo,0.9831657409667969,,0.9858852028846741,0.9198800325393677
mos,0.9776803851127625,,0.9844390153884888,0.9250398278236389
nya,0.9808295965194702,,0.9871605038642883,0.919086754322052
pcm,0.9705585837364197,,0.9576748609542847,0.9287847876548767
sna,0.9818620085716248,,0.986677885055542,0.9273663759231567
swa,0.9661089777946472,,0.9713341593742371,0.9314490556716919
tsn,0.9769752025604248,,0.9817006587982178,0.9257957339286804
twi,0.9764237403869629,,0.9899641871452332,0.9263013005256653
wol,0.9710394144058228,,0.980815052986145,0.9096221923828125
xho,0.9712074995040894,,0.9760199189186096,0.9270990490913391
yor,0.9669621586799622,,0.9811624884605408,0.9118378162384033
zul,0.9804700613021851,,0.9835712313652039,0.9272699356079102
