,LOC,DATE,ORG,PER
bam,0.7967009544372559,0.8818548917770386,0.864162027835846,0.6766579151153564
bbj,0.7470096945762634,0.8490521907806396,0.912430465221405,0.6988875865936279
ewe,0.8496394753456116,0.8851863741874695,0.9357149600982666,0.7229383587837219
fon,0.7301455140113831,0.8441381454467773,0.9166122078895569,0.701927661895752
hau,0.7556813359260559,0.8347859382629395,0.8935124278068542,0.692825436592102
ibo,0.8519235849380493,0.942214846611023,0.9451673030853271,0.7153316736221313
kin,0.9100239872932434,0.9313993453979492,0.9488242268562317,0.6848961710929871
lug,0.9254444241523743,0.891476571559906,0.8498337268829346,0.6999185085296631
luo,0.8828936815261841,0.9164292812347412,0.9233573079109192,0.7175773978233337
mos,0.8039151430130005,0.8030635714530945,0.9170226454734802,0.7180527448654175
nya,0.8508645296096802,0.9034082293510437,0.9385386109352112,0.6845393776893616
pcm,0.844589352607727,0.7532610297203064,0.883354663848877,0.6966184973716736
sna,0.8403468132019043,0.9480282664299011,0.9363104104995728,0.7070886492729187
swa,0.8823233842849731,0.7714126706123352,0.8751193284988403,0.677602231502533
tsn,0.8279993534088135,0.937355101108551,0.9259709715843201,0.7022286057472229
twi,0.8869506120681763,0.9073672294616699,0.9506590962409973,0.7049027681350708
wol,0.789955198764801,0.92885422706604,0.915838360786438,0.6978481411933899
xho,0.7767486572265625,0.9122955799102783,0.9122457504272461,0.6888171434402466
yor,0.7366877794265747,0.8795750737190247,0.9169566035270691,0.6654446721076965
zul,0.8273776769638062,0.926654577255249,0.9394786953926086,0.6931939125061035
