,LOC,DATE,ORG,PER
bam,0.9974601864814758,,0.9964079260826111,0.9901298880577087
bbj,0.995320737361908,,0.9973806738853455,0.990915834903717
ewe,0.9981708526611328,,0.9981065392494202,0.9922394752502441
fon,0.9969713687896729,,0.9977098107337952,0.991020143032074
hau,0.9956689476966858,,0.9967746734619141,0.9922292232513428
ibo,0.9979320764541626,,0.998386800289154,0.9905907511711121
kin,0.9986824989318848,,0.9991616010665894,0.9900031089782715
lug,0.9982293248176575,,0.996077299118042,0.9917791485786438
luo,0.9986515641212463,,0.9986865520477295,0.9912595748901367
mos,0.9976652264595032,,0.9985100626945496,0.9920617341995239
nya,0.998370349407196,,0.9988539218902588,0.9910983443260193
pcm,0.9975905418395996,,0.9950257539749146,0.9919704794883728
sna,0.9986259341239929,,0.9985643625259399,0.9920703172683716
swa,0.9962136745452881,,0.9969216585159302,0.99297034740448
tsn,0.9979100823402405,,0.9984641075134277,0.9916728734970093
twi,0.9980282783508301,,0.9988994002342224,0.9921629428863525
wol,0.997523844242096,,0.9983714818954468,0.991052508354187
xho,0.9975066184997559,,0.9975950717926025,0.9923120141029358
yor,0.9967676401138306,,0.9979971051216125,0.9901614785194397
zul,0.9984850883483887,,0.9983639717102051,0.9918113350868225
