,LOC,DATE,PER,ORG,Mean
xho,0.999994542584941,0.9999974110035943,0.9999976748809211,0.9999974186229249,0.9999967617730953
kin,0.9999983188075924,0.9999942778668505,0.9999961539908173,0.9999979282589583,0.9999966697310546
sna,0.9999956636589721,0.999996336298792,0.9999975814223314,0.9999969945270871,0.9999966439767957
wol,0.999997031054387,0.9999934949125472,0.9999983266731515,0.9999961182269026,0.999996242716747
lug,0.9999954206579555,0.9999966674665252,0.9999992105034962,0.9999935518510598,0.9999962126197592
twi,0.9999958920862663,0.9999934385531772,0.9999987687835122,0.999994938878258,0.9999957595753034
zul,0.9999974590736398,0.9999887239921343,0.9999984937146374,0.9999978343248206,0.999995627776308
nya,0.9999977096048974,0.999992470571501,0.9999984046155997,0.9999938840205082,0.9999956172031266
mos,0.999992438966294,0.9999919178273681,0.999997401669831,0.9999968051909298,0.9999946409136057
hau,0.9999941143358374,0.9999897503926637,0.9999981995306477,0.9999953779757232,0.999994360558718
ewe,0.9999955713709068,0.9999889667193802,0.9999983482276686,0.9999944202890986,0.9999943266517636
yor,0.9999922468749,0.9999927761213722,0.9999948449121452,0.9999971818725781,0.9999942624452489
luo,0.9999958704202181,0.9999899861922861,0.9999962390809453,0.9999914620699708,0.999993389440855
ibo,0.9999964516311114,0.9999944820631412,0.9999970186451537,0.9999853327706856,0.9999933212775229
bam,0.9999943373828271,0.9999843641247146,0.9999979258589737,0.9999946006790714,0.9999928070113967
tsn,0.99999280493086,0.9999914295131608,0.99999686460829,0.9999885970197621,0.9999924240180181
bbj,0.9999892237729323,0.999989504988327,0.999997669674511,0.999992675295451,0.9999922684328053
fon,0.9999929971313701,0.9999809955302119,0.9999971452952674,0.9999940429969764,0.9999912952384564
swa,0.9999955604941362,0.9999763574429374,0.9999971011301229,0.9999905416784449,0.9999898901864104
pcm,0.9999914005434634,0.9999628522432815,0.9999954128795009,0.9999798641300746,0.9999823824490801
