,PER,ORG,DATE,LOC,Mean
sna,0.9999997615814209,0.9999995231628418,,0.9999994039535522,0.9999995628992716
mos,0.9999995827674866,0.9999990463256836,,0.999999463558197,0.9999993642171224
tsn,0.9999995827674866,0.9999991655349731,,0.9999992251396179,0.9999993244806925
lug,0.9999997615814209,0.9999994039535522,,0.9999987483024597,0.9999993046124777
wol,0.9999996423721313,0.999998927116394,,0.9999993443489075,0.9999993046124777
luo,0.9999992251396179,0.9999988675117493,,0.9999992847442627,0.9999991257985433
kin,0.9999989867210388,0.9999992847442627,,0.9999990463256836,0.9999991059303284
ibo,0.9999995827674866,0.9999983310699463,,0.9999993443489075,0.9999990860621134
zul,0.9999993443489075,0.9999992251396179,,0.9999986886978149,0.9999990860621134
xho,0.9999991655349731,0.9999991059303284,,0.9999989867210388,0.9999990860621134
nya,0.9999995231628418,0.9999984502792358,,0.9999992251396179,0.9999990661938986
hau,0.9999992251396179,0.9999991059303284,,0.9999988079071045,0.9999990463256836
twi,0.9999990463256836,0.9999989867210388,,0.9999990463256836,0.9999990264574686
ewe,0.9999990463256836,0.9999986290931702,,0.9999993443489075,0.9999990065892538
bbj,0.9999991655349731,0.9999985694885254,,0.9999985098838806,0.9999987483024597
pcm,0.9999991655349731,0.9999984502792358,,0.9999985694885254,0.9999987284342448
yor,0.999998927116394,0.9999989867210388,,0.9999980330467224,0.9999986489613851
swa,0.9999988675117493,0.9999982118606567,,0.9999984502792358,0.9999985098838806
fon,0.9999977350234985,0.9999986290931702,,0.9999979734420776,0.9999981125195821
bam,0.9999987483024597,0.9999967217445374,,0.9999984502792358,0.9999979734420776
