,ORG,PER,DATE,LOC
bam,0.9997934699058533,,,0.9969193339347839
bbj,0.9998149275779724,,,0.9967416524887085
ewe,0.9998166561126709,0.999660313129425,,
fon,0.9998196959495544,0.9996495842933655,,0.9969156980514526
hau,0.9996839761734009,0.9996756315231323,,0.9982794523239136
ibo,0.999816358089447,,,0.9970121383666992
kin,0.9997378587722778,0.9997158646583557,,0.9972972869873047
lug,0.9999428987503052,0.9995213150978088,,
luo,0.9993304014205933,0.9997277855873108,,
mos,0.9998374581336975,0.999679684638977,,
nya,0.9997494220733643,,,0.9969984889030457
pcm,,0.9984626173973083,,0.9971712827682495
sna,,0.9998452067375183,,0.9969064593315125
swa,0.9973767995834351,0.9996523857116699,,0.9971289038658142
tsn,0.9992163181304932,,,0.9969669580459595
twi,0.9998676180839539,0.9999043941497803,,0.9980692267417908
wol,0.9993687868118286,0.9997338652610779,,0.998184859752655
xho,,0.9996647834777832,,0.9969382882118225
yor,0.9998378753662109,,,0.9969618916511536
zul,,,,0.9969586730003357
