,ORG,PER,DATE,LOC
bam,0.9999902248382568,0.9999964833259583,0.9999942779541016,0.9999949932098389
bbj,0.9999909996986389,0.9999952912330627,0.9999898672103882,0.9999912977218628
ewe,0.9999921321868896,0.9999938011169434,0.9999924898147583,0.9999945759773254
fon,0.9999914169311523,0.9999954104423523,0.9999906420707703,0.9999942779541016
hau,0.9999894499778748,0.9999944567680359,0.9999839663505554,0.9999869465827942
ibo,0.9999930262565613,0.9999984502792358,0.9999964237213135,0.9999978542327881
kin,0.9999923706054688,0.9999969005584717,0.9999964833259583,0.9999954104423523
lug,0.9999958276748657,0.9999986886978149,0.9999983906745911,0.9999945759773254
luo,0.9999884366989136,0.9999954104423523,0.9999954700469971,0.9999940991401672
mos,0.9999943375587463,0.9999967217445374,0.9999918341636658,0.9999954700469971
nya,0.999990701675415,0.999997615814209,0.999995768070221,0.9999948740005493
pcm,0.9999729990959167,0.9999916553497314,0.9999659657478333,0.9999876022338867
sna,0.9999939799308777,0.9999974966049194,0.9999969601631165,0.9999971985816956
swa,0.9999728798866272,0.9999948143959045,0.9999786615371704,0.9999846816062927
tsn,0.999984622001648,0.9999960660934448,0.999995231628418,0.9999927878379822
twi,0.9999951720237732,0.9999969005584717,0.9999949932098389,0.9999946355819702
wol,0.9999861121177673,0.9999975562095642,0.9999966025352478,0.999996542930603
xho,0.9999935626983643,0.9999978542327881,0.9999968409538269,0.9999964833259583
yor,0.9999942183494568,0.9999958276748657,0.9999946355819702,0.9999936819076538
zul,0.999993622303009,0.999998152256012,0.9999961256980896,0.9999955296516418
