,ORG,PER,DATE,LOC
bam,0.9998248815536499,,,0.9998593330383301
bbj,0.9999408721923828,,,0.999839186668396
ewe,0.99992835521698,0.9999234676361084,,
fon,0.9999038577079773,0.9998959898948669,,0.9998466372489929
hau,0.9998971223831177,0.999904990196228,,0.9998720288276672
ibo,0.999958872795105,,,0.9998806715011597
kin,0.999915599822998,0.9999418258666992,,0.9998835921287537
lug,0.9999818801879883,0.9999403953552246,,
luo,0.9998723268508911,0.9999264478683472,,
mos,0.9999239444732666,0.9998980164527893,,
nya,0.9999379515647888,0.9999452829360962,,0.9998765587806702
pcm,0.999627947807312,0.999575138092041,,0.9998012185096741
sna,0.9999139904975891,0.9998742341995239,,0.9998824596405029
swa,0.9997377991676331,0.999843955039978,,0.9998094439506531
tsn,0.9999194741249084,,,0.9998816847801208
twi,0.9999402165412903,0.9999132752418518,,0.9998949766159058
wol,0.999778687953949,0.9999131560325623,,0.9998995661735535
xho,,0.9999235272407532,,0.9998845458030701
yor,0.9999449849128723,,,0.9998520016670227
zul,,0.9999439716339111,,0.9998776912689209
