,DATE,ORG,LOC,PER
bam,,0.8457244634628296,0.9187968969345093,
bbj,,0.7719164490699768,0.748125433921814,
ewe,,0.8661037087440491,,0.902860164642334
fon,,0.8293055891990662,0.8745386004447937,0.9059342741966248
hau,,0.8280766010284424,0.8921313881874084,0.9404990673065186
ibo,,0.8777320981025696,0.8993975520133972,
kin,,0.9313860535621643,0.9219100475311279,0.9619393944740295
lug,,0.9302367568016052,,0.9709740281105042
luo,,0.8590306639671326,,0.9492794871330261
mos,,0.8416950702667236,,0.9324097037315369
nya,,0.9132747054100037,0.937551736831665,0.9673939347267151
pcm,,,0.9151235818862915,0.9525638222694397
sna,,0.8548228740692139,0.8948607444763184,0.9227237701416016
swa,,0.8891664743423462,0.9091299176216125,0.9593308568000793
tsn,,0.9226222038269043,0.9164043664932251,
twi,,0.8924316763877869,0.9212121367454529,0.9495694637298584
wol,,0.8966615200042725,0.9321532249450684,0.9400522708892822
xho,,,0.8792518973350525,0.8866692185401917
yor,,0.7653391361236572,0.826824963092804,
zul,,,0.8271222114562988,0.9134478569030762
