,DATE,ORG,LOC,PER
bam,0.9999982714653015,0.9999978542327881,0.9999982118606567,0.9999991655349731
bbj,0.9999980926513672,0.9999986886978149,0.999996542930603,0.9999990463256836
ewe,0.9999902248382568,0.9999992251396179,0.9999990463256836,0.999998152256012
fon,0.9999974966049194,0.9999983906745911,0.9999990463256836,0.9999980330467224
hau,0.9999962449073792,0.9999961853027344,0.9999979734420776,0.9999991059303284
ibo,0.9999988079071045,0.9999992251396179,0.9999973177909851,0.9999987483024597
kin,0.9999976754188538,0.9999982118606567,0.9999988079071045,0.999999463558197
lug,0.9999969601631165,0.9999979138374329,0.9999977946281433,0.9999996423721313
luo,0.999998152256012,0.9999958276748657,0.9999975562095642,0.9999992251396179
mos,0.9999971389770508,0.9999983310699463,0.9999983906745911,0.9999985098838806
nya,0.9999953508377075,0.999993622303009,0.9999985098838806,0.9999994039535522
pcm,0.9999798536300659,0.9999920129776001,0.9999980330467224,0.999998927116394
sna,0.9999977946281433,0.9999994039535522,0.9999954104423523,0.9999991655349731
swa,0.9999836683273315,0.9999902844429016,0.999997615814209,0.9999987483024597
tsn,0.9999948143959045,0.9999939799308777,0.9999978542327881,0.9999993443489075
twi,0.9999977350234985,0.9999987483024597,0.9999987483024597,0.9999995827674866
wol,0.9999968409538269,0.9999953508377075,0.9999992847442627,0.9999982714653015
xho,0.9999969005584717,0.9999992847442627,0.9999973177909851,0.9999963641166687
yor,0.9999991655349731,0.9999982714653015,0.9999973773956299,0.9999986886978149
zul,0.9999977946281433,0.9999997019767761,0.9999983310699463,0.9999969601631165
