,DATE,ORG,LOC,PER
bam,0.9999728202819824,0.9999546408653259,0.9999323487281799,0.9999772310256958
bbj,0.9999189972877502,0.999958336353302,0.9999331831932068,0.9999545216560364
ewe,0.9999546408653259,0.9999804496765137,0.9999331831932068,0.9999136924743652
fon,0.9998798370361328,0.9999691247940063,0.9998994469642639,0.9999439120292664
hau,0.9998535513877869,0.9998314380645752,0.9998682737350464,0.999981701374054
ibo,0.9999821782112122,0.9999824166297913,0.9999342560768127,0.9999740719795227
kin,0.9999428391456604,0.999983012676239,0.9999524354934692,0.999936044216156
lug,0.9999046325683594,0.9998963475227356,0.9999231100082397,0.9999929666519165
luo,0.9999597072601318,0.9998905062675476,0.9999602437019348,0.9999690055847168
mos,0.9999570846557617,0.9999418258666992,0.999949038028717,0.9999539256095886
nya,0.9999471306800842,0.9999250173568726,0.9999641180038452,0.9999889731407166
pcm,0.9995558857917786,0.9997507929801941,0.9998939037322998,0.9999719262123108
sna,0.9999290704727173,0.9999658465385437,0.9999502301216125,0.9999730587005615
swa,0.9995893239974976,0.9997450709342957,0.9998840093612671,0.9999266266822815
tsn,0.9999295473098755,0.9999193549156189,0.9998965263366699,0.9999793767929077
twi,0.9999479055404663,0.9999870657920837,0.9999648332595825,0.999976396560669
wol,0.9999817609786987,0.9999416470527649,0.9999630451202393,0.9999565482139587
xho,0.9999485015869141,0.9999739527702332,0.999973475933075,0.999955952167511
yor,0.9999749660491943,0.9999650716781616,0.9999421834945679,0.9999663829803467
zul,0.9999717473983765,0.9999890923500061,0.9999473094940186,0.9999768137931824
