,DATE,ORG,LOC,PER
bam,,0.999585747718811,0.9995129704475403,0.9991695880889893
bbj,,0.9998362064361572,0.9988051056861877,0.9989913105964661
ewe,,0.9997151494026184,0.9992169737815857,0.9985859394073486
fon,,0.9997705221176147,0.9995378851890564,0.9990372061729431
hau,,0.9996705055236816,0.9989914894104004,0.9989742040634155
ibo,,0.9998639225959778,0.9987748265266418,0.9992713928222656
kin,,0.9998978972434998,0.999448835849762,0.9993964433670044
lug,,0.9998442530632019,0.9992737770080566,0.999691367149353
luo,,0.9994905591011047,0.9994471073150635,0.9994612336158752
mos,,0.9997930526733398,0.9996482729911804,0.9987689256668091
nya,,0.999538004398346,0.9993694424629211,0.9996194839477539
pcm,,0.9994511604309082,0.9993904829025269,0.9994631409645081
sna,,0.9997702240943909,0.9988406896591187,0.9997251033782959
swa,,0.9995418190956116,0.9995532631874084,0.9991434812545776
tsn,,0.9995669722557068,0.999341607093811,0.9995866417884827
twi,,0.9999131560325623,0.9995685815811157,0.9992645382881165
wol,,0.9991496205329895,0.9996336102485657,0.9993391633033752
xho,,0.9996849894523621,0.999384880065918,0.998792290687561
yor,,0.999864399433136,0.9989750385284424,0.999176561832428
zul,,0.9999207258224487,0.9989548325538635,0.9990754723548889
