,DATE,ORG,LOC,PER
bam,,0.9907836318016052,0.9896581172943115,
bbj,,0.9908407926559448,0.9889776110649109,0.9943723678588867
ewe,,0.9920233488082886,,0.9923654198646545
fon,,0.9916823506355286,0.9901044964790344,0.993631899356842
hau,,0.9897158145904541,0.9890799522399902,0.9952959418296814
ibo,,0.9934765696525574,0.9905070066452026,
kin,,0.9871430993080139,0.995648980140686,0.997865617275238
lug,,0.9948123097419739,,0.9985624551773071
luo,,0.9918510913848877,,0.9971941709518433
mos,,0.9921992421150208,0.9956721663475037,0.9951539039611816
nya,,0.9929340481758118,0.9960174560546875,0.9982698559761047
pcm,,0.9833782315254211,0.9929361343383789,0.9981709718704224
sna,,0.994651198387146,0.9917507171630859,0.9979241490364075
swa,,0.9926605820655823,0.9947332143783569,0.9904254674911499
tsn,,0.9911878705024719,0.9938932657241821,
twi,,0.9944880604743958,0.9946507215499878,0.997420072555542
wol,,0.9902300238609314,0.9954840540885925,0.9967753291130066
xho,,,0.9904384016990662,0.9913293719291687
yor,,0.9905976057052612,0.9848753213882446,
zul,,,0.9892979860305786,0.9903367757797241
