,DATE,LOC,ORG,PER,Mean
hau,,,0.9727654457092285,0.904150664806366,0.9654138620410647
nya,,,0.958762526512146,,0.958762526512146
ibo,,0.9608756303787231,0.9562844038009644,,0.9585800170898438
lug,,,0.9668287038803101,0.880351185798645,0.9575632555144173
tsn,,0.9545325040817261,0.9491183757781982,,0.9518254399299622
mos,,,0.960928201675415,0.8728410005569458,0.9514902872698647
kin,,,0.9499313831329346,,0.9499313831329346
sna,,0.9546930193901062,,0.9029348492622375,0.9491475011621203
wol,,,0.948937714099884,,0.948937714099884
luo,,,0.9520168304443359,0.904130756855011,0.9468861797026226
pcm,,0.9456852078437805,,0.8884932398796082,0.9395574969904763
ewe,,,0.9422827363014221,0.89760822057724,0.9374961810452598
bam,,,0.9348772168159485,,0.9348772168159485
zul,,0.9327566027641296,,,0.9327566027641296
xho,,0.9318548440933228,,0.8868175745010376,0.9270294223512922
yor,,0.883592963218689,0.9445118308067322,,0.9140523970127106
bbj,,0.8769731521606445,0.9468603730201721,,0.9119167625904083
twi,,,,0.9096394777297974,0.9096394777297974
swa,,,,0.9058852195739746,0.9058852195739746
fon,,,,0.8826204538345337,0.8826204538345337
