,DATE,LOC,ORG,PER,Mean
twi,,0.9463940262794495,0.9721598625183105,0.8955603837966919,0.9556703466289448
ibo,,0.948253870010376,0.9618757367134094,0.8835812211036682,0.9510185628567102
sna,,0.9450937509536743,0.9574143290519714,0.884705662727356,0.9474871507230794
hau,,0.9347407221794128,0.966864824295044,0.8883355259895325,0.9472668913175475
fon,,0.9380030035972595,0.9633479118347168,0.8730477690696716,0.9462814376039325
mos,,0.9423497319221497,0.9575691819190979,0.878287136554718,0.9459025331263272
zul,,0.9317900538444519,0.9664087891578674,0.8809056878089905,0.9452393988393387
nya,,0.9365240931510925,0.9476965069770813,0.8984898924827576,0.939641220389672
xho,,0.9243963956832886,0.9596619606018066,0.8762792944908142,0.938307486615091
lug,,0.9199709296226501,0.9611324071884155,0.8648985028266907,0.9362694137501266
bam,,0.9455990791320801,0.9318370819091797,0.8795170187950134,0.9353670770267271
tsn,,0.9290363788604736,0.9437093734741211,0.8842189908027649,0.9334207694485502
wol,,0.9273226261138916,0.9415606260299683,0.8980954885482788,0.9323842975328553
luo,,0.9418562054634094,0.9249162077903748,0.8844846487045288,0.9306181939143054
kin,,0.9307128190994263,0.9316651225090027,0.8901355862617493,0.9288651943206787
ewe,,0.9228145480155945,0.938894510269165,0.8774970769882202,0.9278342960015783
pcm,,0.9329917430877686,0.9170027375221252,0.8882222175598145,0.9229156352439016
swa,,0.9173664450645447,0.9253286123275757,0.880824089050293,0.9190537490934696
bbj,,0.873708188533783,0.9493728876113892,0.886726975440979,0.9101359967915517
yor,,0.8372464776039124,0.94938063621521,0.8262293338775635,0.8895163367379386
