,DATE,LOC,ORG,PER,Mean
kin,0.94698166847229,0.8599483370780945,0.9386751055717468,0.756820023059845,0.909110100605549
luo,0.922539472579956,0.9024868607521057,0.9112468361854553,0.7600678205490112,0.906244008969038
lug,0.9528296589851379,0.8814706206321716,0.9075689315795898,0.7107939720153809,0.9061424640508798
twi,0.9053548574447632,0.8793631196022034,0.9390713572502136,0.7910538911819458,0.9034345516791711
zul,0.9288634061813354,0.8528599739074707,0.9233896136283875,0.7604628801345825,0.896271967735046
ibo,0.9439589381217957,0.8211192488670349,0.9207740426063538,0.7688648700714111,0.8904217993601774
sna,0.9535267353057861,0.8171166181564331,0.9058241844177246,0.7728179693222046,0.8875659276277591
tsn,0.9391074776649475,0.8412443399429321,0.8854783773422241,0.7683550119400024,0.8839848706355462
nya,0.8995548486709595,0.8296141028404236,0.9172101020812988,0.7913399338722229,0.8786345659158169
swa,0.8739871978759766,0.8672310709953308,0.8531917333602905,0.7606467604637146,0.8607973120151422
hau,0.8785890936851501,0.7957051396369934,0.9107442498207092,0.7567968964576721,0.8576455483069787
fon,0.8444628119468689,0.8210975527763367,0.9149158000946045,0.7649648785591125,0.8564974199502896
xho,0.8973899483680725,0.7684051394462585,0.9110570549964905,0.746950626373291,0.8546430185819284
bam,0.8862490653991699,0.8433629870414734,0.8419457077980042,0.7449307441711426,0.8528684133138412
wol,0.9241690039634705,0.7731457352638245,0.8587393760681152,0.7782297134399414,0.8491800259321164
mos,0.7920593023300171,0.8192741274833679,0.8947482109069824,0.7702548503875732,0.8328564816560501
ewe,0.7047770023345947,0.8462221026420593,0.8972874283790588,0.7428445816040039,0.813278167675703
bbj,0.8032315969467163,0.6847518682479858,0.8805122375488281,0.7753741145133972,0.7889553193862622
pcm,0.6959645748138428,0.8536089658737183,0.8114560842514038,0.7662819623947144,0.7862126475725418
yor,0.838973879814148,0.6399819254875183,0.8808557987213135,0.6898319125175476,0.7828818697195786
