,DATE,LOC,ORG,PER,Mean
twi,,0.9132047891616821,0.9416060447692871,0.8293817043304443,0.921856904929539
ibo,,0.9202560186386108,0.9227355718612671,,0.921495795249939
lug,,,0.9263143539428711,0.8050549626350403,0.9133222763027463
hau,,0.8886035084724426,0.9415324926376343,0.8165501952171326,0.9094915210076098
fon,,0.9010562300682068,0.9304414391517639,0.7837841510772705,0.9082791355420958
bam,,0.9251709580421448,0.8874409198760986,,0.9063059389591217
sna,,0.8990138173103333,0.9180421233177185,0.8203865885734558,0.9035388354985219
mos,,,0.9170912504196167,0.7900083661079407,0.9034752271005085
nya,,0.9021850228309631,0.8984853625297546,0.8455725908279419,0.8972354227641843
tsn,,0.8892208337783813,0.8901420831680298,,0.8896814584732056
kin,,0.8846936821937561,0.8875609636306763,0.8275067806243896,0.8828091790091317
wol,,0.8793954253196716,0.8896502256393433,0.8439486026763916,0.8822261713585764
ewe,,,0.8806713223457336,0.8138883113861084,0.8735159997429166
swa,,0.8806679844856262,0.859540581703186,0.820962131023407,0.8673226518451043
zul,,0.8632350564002991,,0.8156978487968445,0.8581417841570718
pcm,,0.890944242477417,0.826543927192688,0.8024414777755737,0.8555571448128179
bbj,,0.8027554154396057,0.9051131010055542,,0.85393425822258
luo,,,0.8562539219856262,0.8196141719818115,0.8523282344852176
xho,,0.8513223528862,,0.7955334186553955,0.8453449670757566
yor,,0.7623516321182251,0.9015055894851685,,0.8319286108016968
