,LOC,ORG,DATE,PER
bam,0.9783274531364441,0.9561459422111511,,0.9489243030548096
bbj,0.9604912400245667,0.9681310057640076,,0.9495322704315186
ewe,0.9545387625694275,0.9762830138206482,,0.9551135897636414
fon,0.9736199975013733,0.9712393283843994,,0.9422794580459595
hau,0.9788317680358887,0.9791638851165771,,0.9601903557777405
ibo,0.9828908443450928,0.9758450388908386,,0.9535291790962219
kin,0.9789844751358032,0.9888360500335693,,0.9607774019241333
lug,0.9670858383178711,0.9879570603370667,,0.964303195476532
luo,0.9733627438545227,0.9776256084442139,,0.9496750831604004
mos,0.9764531850814819,0.9795466065406799,,0.947852611541748
nya,0.9749588966369629,0.9865254759788513,,0.9610321521759033
pcm,0.9531075358390808,0.9524967670440674,,0.9501983523368835
sna,0.9852941036224365,0.988156259059906,,0.9539889693260193
swa,0.960416853427887,0.9706989526748657,,0.9611868262290955
tsn,0.960146427154541,0.968977153301239,,0.9543720483779907
twi,0.9796952605247498,0.9822011590003967,,0.9591330885887146
wol,0.9716963768005371,0.9753037095069885,,0.9587505459785461
xho,0.978765070438385,0.9845802783966064,,0.9364988207817078
yor,0.9579156041145325,0.9700614213943481,,0.9542565941810608
zul,0.9731532335281372,0.9900303483009338,,0.9615674614906311
