,LOC,ORG,DATE,PER
bam,0.9721444249153137,0.9313772916793823,,0.9176888465881348
bbj,0.9048691391944885,0.9307034611701965,,0.9100542664527893
ewe,0.9522382616996765,0.962391197681427,,0.9135021567344666
fon,0.9554125666618347,0.9344662427902222,,0.9056916236877441
hau,0.9698798060417175,0.9727471470832825,,0.9414594769477844
ibo,0.9777346253395081,0.9534637928009033,,0.9328683018684387
kin,0.9709926843643188,0.9816077351570129,,0.9413073062896729
lug,0.9604111909866333,0.976915717124939,,0.944862961769104
luo,0.9691896438598633,0.967140257358551,,0.9348326921463013
mos,0.9631479382514954,0.9676660895347595,,0.9233002066612244
nya,0.9748417735099792,0.9802168607711792,,0.9432103633880615
pcm,0.9308339953422546,0.8978668451309204,,0.9235072135925293
sna,0.9789416193962097,0.9828105568885803,,0.9313157796859741
swa,0.965162456035614,0.963930606842041,,0.9405062794685364
tsn,0.9611550569534302,0.9660806655883789,,0.9268674254417419
twi,0.9756101965904236,0.9718522429466248,,0.9375032186508179
wol,0.9629771709442139,0.9706847667694092,,0.9330620169639587
xho,0.9715202450752258,0.9830651879310608,,0.9163245558738708
yor,0.9433166980743408,0.9578806161880493,,0.9229493141174316
zul,0.9650461077690125,0.9818614721298218,,0.9403735995292664
