,DATE,PER,ORG,LOC
bam,0.9994155764579773,0.99942946434021,0.9994405508041382,0.9991009831428528
bbj,0.9989149570465088,0.9992095232009888,0.9991099834442139,0.9986367225646973
ewe,0.9992284774780273,0.9990628957748413,0.9993756413459778,0.9991433620452881
fon,0.9978927969932556,0.9981193542480469,0.9994955062866211,0.9991698861122131
hau,0.9994596838951111,0.9997259378433228,0.9997060298919678,0.9997900724411011
ibo,0.9996891021728516,0.9995313286781311,0.9993270039558411,0.9995020627975464
kin,0.9992433786392212,0.9998010993003845,0.9996665120124817,0.9992443919181824
lug,0.9994918704032898,0.9997974634170532,0.9998979568481445,0.9995407462120056
luo,0.9995625019073486,0.9991312026977539,0.9993462562561035,0.9994872808456421
mos,0.9991820454597473,0.9994043707847595,0.9995518922805786,0.9996910095214844
nya,0.9991415739059448,0.9994708299636841,0.9997293949127197,0.9996029734611511
pcm,0.9984357357025146,0.9987711906433105,0.9984812140464783,0.998435914516449
sna,0.9988735318183899,0.9994441866874695,0.999787449836731,0.9998085498809814
swa,0.9995354413986206,0.9992586374282837,0.9994395971298218,0.999454140663147
tsn,0.9994912147521973,0.9991683959960938,0.9995711445808411,0.9993041753768921
twi,0.9993345141410828,0.9994509220123291,0.9996403455734253,0.9994043707847595
wol,0.9994257688522339,0.9988518357276917,0.9995095729827881,0.9994333386421204
xho,0.9997811913490295,0.9984357357025146,0.9996902942657471,0.9996160864830017
yor,0.9985131621360779,0.9985755085945129,0.9988896250724792,0.9986798167228699
zul,0.9995322227478027,0.9993425607681274,0.9997503161430359,0.9991267323493958
