,DATE,ORG,PER,LOC,Mean
lug,0.9793459177017212,0.9930446743965149,0.9918532967567444,0.9867253303527832,0.9877423048019409
kin,0.976142406463623,0.9910736083984375,0.9956921935081482,0.984973669052124,0.9869704693555832
hau,0.976021945476532,0.9857603311538696,0.991145133972168,0.9846658706665039,0.9843983203172684
luo,0.9796384572982788,0.9866254329681396,0.9749153852462769,0.9911673069000244,0.9830866456031799
sna,0.9629480838775635,0.9907134771347046,0.9843816757202148,0.9939640164375305,0.9830018132925034
nya,0.9727035760879517,0.9923543930053711,0.9831512570381165,0.9820660948753357,0.9825688302516937
tsn,0.974055290222168,0.987188994884491,0.9832172393798828,0.9834470748901367,0.9819771498441696
ibo,0.979438066482544,0.9828091263771057,0.986660361289978,0.9778914451599121,0.981699749827385
zul,0.9771767258644104,0.9928244352340698,0.9803156852722168,0.9727022647857666,0.9807547777891159
mos,0.9639113545417786,0.9879807233810425,0.9841628670692444,0.9858328700065613,0.9804719537496567
twi,0.9700739979743958,0.987476110458374,0.9822558164596558,0.9814226031303406,0.9803071320056915
wol,0.9701513648033142,0.9841110706329346,0.972214937210083,0.9838330745697021,0.9775776118040085
xho,0.9695497155189514,0.9908249378204346,0.9638814926147461,0.9826072454452515,0.9767158478498459
ewe,0.9692269563674927,0.9807870388031006,0.9754732847213745,0.9803852438926697,0.9764681309461594
bam,0.9716070890426636,0.9504845142364502,0.9870048761367798,0.9725861549377441,0.9704206585884094
swa,0.9599426984786987,0.9662613272666931,0.9619174599647522,0.9803723692893982,0.9671234637498856
pcm,0.9405228495597839,0.9721711277961731,0.9745514988899231,0.9670178294181824,0.9635658264160156
fon,0.9359692931175232,0.9708178043365479,0.9603500962257385,0.9758455753326416,0.9607456922531128
yor,0.9687928557395935,0.9726423621177673,0.9502599239349365,0.9434626698493958,0.9587894529104233
bbj,0.9607017040252686,0.9650572538375854,0.9684799313545227,0.9303590059280396,0.9561494737863541
