,LOC,DATE,PER,ORG,Mean
lug,,,0.979995608329773,0.9746805429458618,0.9773380756378174
twi,0.9614836573600769,,0.9799928665161133,0.9832577109336853,0.9749114116032919
nya,0.9586845636367798,,0.984135627746582,0.9736883044242859,0.9721694986025492
kin,0.9652979373931885,,0.9775373935699463,0.9725850820541382,0.971806804339091
ewe,0.9611361026763916,,0.9744774699211121,0.979130208492279,0.9715812603632609
pcm,0.9646064639091492,,0.982638418674469,0.9597899317741394,0.9690116047859192
tsn,0.9611968398094177,,,0.9747573733329773,0.9679771065711975
sna,0.959518551826477,,0.9747339487075806,0.9687761664390564,0.9676762223243713
luo,,,0.9777950644493103,0.9575024843215942,0.9676487743854523
wol,0.9565091729164124,,0.9730643630027771,0.9694815874099731,0.9663517077763876
swa,0.9623286128044128,,0.977015495300293,0.9570841193199158,0.9654760758082072
ibo,0.953803300857544,,,0.9771179556846619,0.9654606282711029
fon,0.9456002712249756,,0.9743190407752991,0.9717816114425659,0.9639003078142802
mos,0.9460709095001221,,0.9751332402229309,0.9702152013778687,0.9638064503669739
hau,0.9372903108596802,,0.9681803584098816,0.959401547908783,0.9549574057261149
bam,0.9602770805358887,,0.9662709832191467,0.9369687438011169,0.9545056025187174
bbj,0.9188946485519409,,0.9720190763473511,0.9673013091087341,0.952738344669342
zul,0.9278221726417542,,0.9618003964424133,0.9601420164108276,0.9499215284983317
xho,0.9406943917274475,,0.949351966381073,0.9570158123970032,0.9490207235018412
yor,0.926523745059967,,,0.9603005051612854,0.9434121251106262
