,DATE,ORG,LOC,PER,Mean
lug,0.8253611408108193,0.8650491156011533,0.9017307947926506,0.9457782233840988,0.8844798186471805
kin,0.8536720265692019,0.885866860873941,0.8723105535983435,0.8343970870297849,0.8615616320178178
twi,0.8060252883132778,0.9003280567299813,0.8488603471238959,0.8862267637215833,0.8603601139721846
luo,0.8069538512802351,0.8981937070316847,0.8722741883227311,0.860361567738021,0.8594458285931679
nya,0.8055647219270933,0.912001742924986,0.8214257331945379,0.8783679225234167,0.8543400301425085
sna,0.8942908105948258,0.8551864860041951,0.7252701423056954,0.8958629754007224,0.8426526035763597
ibo,0.8941212017402106,0.8297807664322135,0.7379033575927038,0.8656910033053545,0.8318740822676206
swa,0.7333689835897942,0.8194151186210308,0.877220767409808,0.8654012456528875,0.8238515288183801
zul,0.8375237091545829,0.882947159498044,0.7632334438791207,0.8065436072096773,0.8225619799353562
xho,0.86895899559794,0.8626465145285824,0.6843836992893767,0.8371691290652296,0.8132895846202821
tsn,0.8254536198378657,0.8491334512303634,0.7399188529501972,0.8338131169776928,0.8120797602490297
wol,0.7648172423347233,0.8670213730574462,0.673290286156317,0.8684904619105466,0.7934048408647583
mos,0.7336140740334492,0.8443556626541058,0.7343095245966577,0.8611955877326463,0.7933687122542148
hau,0.8036461005915093,0.8327614236947452,0.660559047779129,0.8702463459237805,0.7918032294972911
bam,0.7537279116152649,0.765161401073394,0.7478784819344829,0.8427377261410794,0.7773763801910553
ewe,0.591371011805502,0.8640339387978759,0.7473371602445156,0.8512706336869922,0.7635031861337214
fon,0.6931684353851567,0.8194770218626781,0.6240173508440783,0.8538382664009662,0.7476252686232198
pcm,0.5154502448793009,0.745182604864558,0.7843080034316035,0.8845439823617991,0.7323712088843153
yor,0.7117813905204515,0.8145621619687805,0.5224336275312077,0.7458920048447343,0.6986672962162935
bbj,0.623495918828439,0.7030248221463355,0.47514218787523105,0.853756285470659,0.6638548035801661
