,DATE,ORG,LOC,PER,Mean
lug,0.9059948116050766,0.9153112102694552,0.9264356827846701,0.9653072118197897,0.928262229119748
kin,0.9176299562980376,0.9343232103911162,0.9194262593926121,0.9075341115046286,0.9197283843965987
nya,0.8887854067471415,0.9467049647995672,0.8833079213353096,0.9367311366669168,0.9138823573872338
twi,0.8878066381150623,0.9427112603148098,0.9029615635916101,0.9218569206679572,0.9138340956723598
luo,0.8923727531096126,0.9283845238742191,0.9143861156482633,0.9108058613612273,0.9114873134983306
sna,0.9395374928658359,0.9182804505211702,0.8327116163998578,0.9339229128030007,0.9061131181474661
zul,0.9136149599643973,0.9317004973573263,0.8649462628988984,0.8815766157251634,0.8979595839864463
ibo,0.9402966002681157,0.8994120626880712,0.8294526901271063,0.9204753366299937,0.8974091724283217
swa,0.8415526639347667,0.8969348869506144,0.9064820455128918,0.9030067603071115,0.886994089176346
xho,0.9297593446511669,0.917795776036554,0.8094948350679635,0.884624171339791,0.8854185317738689
hau,0.8861111150736108,0.9107605170390386,0.8047200853790338,0.9178485366263497,0.8798600635295083
tsn,0.9115054050651914,0.8919183853773259,0.8063813624334091,0.9011620260869903,0.8777417947407291
wol,0.8634522098817268,0.9247030899775917,0.7938174733434465,0.9191686926078896,0.8752853664526636
mos,0.845811045548266,0.9033718383338789,0.8364428990394462,0.910461039511051,0.8740217056081606
bam,0.8554552014397078,0.8035314210109902,0.8466114548751712,0.9052750046495649,0.8527182704938585
fon,0.8021519016583538,0.8963341444532271,0.7771126935865805,0.9034778414361416,0.8447691452835758
ewe,0.7137195938621466,0.9214896556155894,0.8338649129666963,0.9000224426958128,0.8422741512850612
pcm,0.6933868237574916,0.8331668686589973,0.859154886051765,0.9226697441496406,0.8270945806544736
yor,0.8367646677536048,0.8953730998877126,0.697616845659782,0.8465464664455583,0.8190752699366645
bbj,0.7541684576699333,0.841685987631185,0.6502698672053149,0.8998560668781104,0.7864950948461359
