layer,model,rank_type,language,pearson
2,mbert,top5,lug,0.8844798186471805
2,mbert,top5,kin,0.8615616320178178
2,mbert,top5,twi,0.8603601139721846
2,mbert,top5,luo,0.8594458285931679
2,mbert,top5,nya,0.8543400301425085
2,mbert,worst5,bbj,0.6638548035801661
2,mbert,worst5,yor,0.6986672962162935
2,mbert,worst5,pcm,0.7323712088843153
2,mbert,worst5,fon,0.7476252686232198
2,mbert,worst5,ewe,0.7635031861337214
3,mbert,top5,lug,0.928262229119748
3,mbert,top5,kin,0.9197283843965987
3,mbert,top5,nya,0.9138823573872338
3,mbert,top5,twi,0.9138340956723598
3,mbert,top5,luo,0.9114873134983306
3,mbert,worst5,bbj,0.7864950948461359
3,mbert,worst5,yor,0.8190752699366645
3,mbert,worst5,pcm,0.8270945806544736
3,mbert,worst5,ewe,0.8422741512850612
3,mbert,worst5,fon,0.8447691452835758
10,mbert,top5,lug,0.9750805071612907
10,mbert,top5,kin,0.9714919435674756
10,mbert,top5,twi,0.9692075662321507
10,mbert,top5,luo,0.9678506954635966
10,mbert,top5,nya,0.9671099739080075
10,mbert,worst5,bbj,0.9215703063909005
10,mbert,worst5,yor,0.927106003269196
10,mbert,worst5,pcm,0.9330133131473227
10,mbert,worst5,fon,0.9335639529356234
10,mbert,worst5,ewe,0.9406633685167834
12,mbert,top5,lug,0.8925994793806477
12,mbert,top5,kin,0.869484422323034
12,mbert,top5,nya,0.8668314692770578
12,mbert,top5,sna,0.8500386201915181
12,mbert,top5,luo,0.8449205690120511
12,mbert,worst5,yor,0.6694473375496073
12,mbert,worst5,bbj,0.6889668227929203
12,mbert,worst5,pcm,0.7154293326405923
12,mbert,worst5,fon,0.7234698538630024
12,mbert,worst5,ewe,0.7536310323505662
