,PER,LOC,ORG,DATE,SWD_mean
bam,0.010992400623763388,0.00796594728672062,0.009057795281023573,,0.009338714397169193
bbj,0.005465334277232614,0.01138748384801147,0.006444967431889381,,0.007765928519044489
ewe,0.0056873202215683705,0.007751013362394588,0.006944751386981807,,0.0067943616569815886
fon,0.006615404182866769,0.009499080137175042,0.007052509313325572,,0.007722331211122461
hau,0.0062441364980259095,0.008872185399468435,0.007424575846926018,,0.007513632581473455
ibo,,0.00737382009083376,0.00630282421479933,,0.006838322152816545
kin,0.006134208312687406,0.008351773627055081,0.00741320263500711,,0.007299728191583199
lug,0.007153894075145217,,0.006950975805011694,,0.007052434940078456
luo,0.0070392721158896165,,0.008973105902441603,,0.00800618900916561
mos,0.007018253021442433,0.007585219384509401,0.006654185648585553,,0.007085886018179129
nya,0.0046539983118236705,0.007858021158426709,0.008022418876407755,,0.006844812782219378
pcm,0.0050720684707812325,0.007829599122487707,0.008081986024080834,,0.0069945512057832575
sna,0.005798322705686587,0.00892263949754124,0.009153097230409912,,0.00795801981121258
swa,0.006101685560679471,0.00833911535619336,0.01057217156085244,,0.00833765749257509
tsn,,0.008193893360385118,0.006271912989632256,,0.007232903175008687
twi,0.005159421496500727,0.007206316729025275,0.006222244608125038,,0.00619599427788368
wol,0.00529848867927285,0.011729537978681037,0.0075988336493537645,,0.008208953435769217
xho,0.007802064924817387,0.00908966968245295,0.007256733413214533,,0.008049489340161623
yor,,0.010783530936805619,0.008037519739445997,,0.009410525338125808
zul,0.005610575241917104,0.007385620064724208,0.006710919029501383,,0.006569038112047565
