,PER,LOC,DATE,ORG,Mean
twi,0.8239952132564261,0.9048710499467333,0.9155189192784056,0.9439526463846347,0.8970844572165498
luo,0.7996379586643927,0.9333068362239032,0.9234116204934204,0.9297071264116608,0.8965158854483443
nya,0.8253690143176423,0.8991262044657616,0.9155027044320788,0.9306076408960514,0.8926513910278836
sna,0.8179841212444093,0.8675996653303112,0.9553296142082379,0.9184851945274226,0.8898496488275952
kin,0.7775562647785922,0.915071616776728,0.9394339956935124,0.9267122653162067,0.8896935356412597
ibo,0.8129884155026172,0.8758639113657695,0.9564471955958799,0.8949892103094238,0.8850721831934226
zul,0.8003004918350434,0.8949665256439826,0.9322893855998229,0.9127152500278553,0.885067913276676
lug,0.8028980584250714,0.8986543499668294,0.915099301924335,0.9094621139161797,0.8815284560581038
xho,0.7980262020652787,0.8495300686303409,0.9549544815522941,0.903487988195478,0.8764996851108479
hau,0.8060701516404634,0.8613832579670748,0.9244078097712178,0.907944012959234,0.8749513080844975
wol,0.8149394301278581,0.8494503137947955,0.9053703046071638,0.9172280219917303,0.871747017630387
mos,0.8111368500330073,0.8742331815782061,0.8840025634042128,0.9036630681838301,0.8682589157998141
swa,0.7768568065765227,0.8915601563054206,0.8848687625787088,0.9058542046804177,0.8647849825352675
tsn,0.7888271836554805,0.8232161849538511,0.9346913298947446,0.883651440695671,0.8575965347999368
bam,0.7935844380905317,0.880298988302105,0.8824434823108709,0.8191229230013859,0.8438624579262233
fon,0.7919556181192517,0.8370078470640339,0.8334419307506981,0.8934034053687416,0.8389522003256813
ewe,0.7885814082974156,0.8509658661672552,0.7563443581386895,0.914908959646892,0.8277001480625632
pcm,0.8146985773424725,0.8716427398103793,0.7462481715416501,0.8517402787123082,0.8210824418517025
yor,0.7468457149983329,0.754775129927298,0.8587036193040405,0.9031077869436802,0.8158580627933378
bbj,0.8017466285232012,0.7004761919852815,0.7924771348638986,0.8459474037119271,0.7851618397710771
