,LOC,ORG,DATE,PER,Mean
kin,0.9496202565162098,0.9696531880297783,0.9746340320017254,0.9494722330749997,0.9608449274056783
twi,0.9471056706102915,0.9780269650505042,0.9705510870690953,0.9443438773367677,0.9600069000166647
lug,0.9777190612287374,0.9463276764318616,0.9562916878075266,0.9429344306836389,0.9558182140379412
swa,0.9511055452288052,0.9751500254403771,0.9641267803816987,0.9239623229059993,0.9535861684892201
luo,0.9282848289133133,0.9762511775258009,0.9778521905648765,0.928641965205432,0.9527575405523556
ibo,0.9184640439472082,0.9612171035317734,0.9854790662586825,0.9298385171167786,0.9487496827136107
sna,0.8716638890588893,0.9740374674429347,0.9911764591762272,0.9337860056489334,0.9426659553317461
ewe,0.9198950551162266,0.9712606346667734,0.9348422297547974,0.9407022896023577,0.9416750522850387
zul,0.8573336210504687,0.9604353550164172,0.9789869133778301,0.9541727818367717,0.9377321678203719
nya,0.9078125263424014,0.9731216526713243,0.9620593196260983,0.8877300261176675,0.9326808811893729
tsn,0.8492675161043333,0.9707724814299585,0.9755250369732705,0.9351506033485255,0.932678909464022
hau,0.8363587901274372,0.9606766272516851,0.9786912507963617,0.9494355502631996,0.9312905546096709
bam,0.869207854523489,0.9465032673248225,0.9683107094187274,0.930494037216708,0.9286289671209367
fon,0.8492989243895348,0.9627481001881565,0.9488796271219817,0.942177157538372,0.9257759523095113
xho,0.7924665499978879,0.9452435793081717,0.991256085018624,0.9617338102447959,0.9226750061423699
wol,0.8159217644232487,0.9564327038743349,0.9663066839709414,0.9516931708511416,0.9225885807799166
mos,0.8460906031747558,0.9577114382003812,0.9511341323186979,0.9315533886070236,0.9216223905752147
pcm,0.9444299500134375,0.9543864671726858,0.8278763819727564,0.952090612453788,0.9196958529031669
bbj,0.7823024536353871,0.9351919370854054,0.9160454922957824,0.9377733771721689,0.892828315047186
yor,0.7806578652127951,0.9571741446736133,0.9468923780306312,0.8807595735106143,0.8913709903569135
