,ORG,LOC,PER,DATE,Mean
twi,0.9881662313984105,0.9807006738032966,0.9098523534323507,0.9827288648193606,0.9653620308633546
sna,0.9883026079903368,0.9795520834479489,0.9000939660773585,0.989788310414001,0.9644342419824113
nya,0.9885934451015599,0.9825651309381553,0.9025365522266472,0.9838148316371526,0.9643774899758788
luo,0.9853549440682715,0.9854062956795695,0.9043742200999025,0.9817321128762305,0.9642168931809936
kin,0.9862583680553608,0.9876156076121902,0.893905366594168,0.9883019387662327,0.9640203202569879
lug,0.9744009953471201,0.9883405827430103,0.9041771185014296,0.9839549034370548,0.9627184000071536
zul,0.984006638677865,0.9748578855087529,0.9098564925536164,0.9767924588187499,0.961378368889746
tsn,0.9843368979913479,0.9655040165038742,0.9078626970476941,0.9857986590360264,0.9608755676447356
ewe,0.9818135397880706,0.9692227797248888,0.9141387942706073,0.9771700540594798,0.9605862919607616
ibo,0.9802165238759822,0.9777086427034732,0.8982584942667626,0.9826033803192733,0.9596967602913729
mos,0.9823854586375894,0.9616205260459156,0.9092759591466034,0.9751875415422353,0.957117371343086
xho,0.9780391867769677,0.9693124865467111,0.9100605017787695,0.9635877642133379,0.9552499848289465
wol,0.9751242017186526,0.9673438545003618,0.8942802353151266,0.9785522458873835,0.9538251343553811
bam,0.9694852780662747,0.9654614913700373,0.8964825357287063,0.9785641011006732,0.9524983515664229
swa,0.9766894532473568,0.9673556309289115,0.9101324978393875,0.9556911731241482,0.952467188784951
yor,0.9824019446382314,0.9477486354473463,0.8920556576738989,0.972627040019092,0.9487083194446422
pcm,0.9717680938624211,0.9740069676183322,0.9102712780513913,0.935558811219142,0.9479012876878217
fon,0.9778883816045847,0.9572899357352372,0.9047083232501307,0.9515114424640507,0.9478495207635008
hau,0.9750836914683713,0.9589484797767678,0.9090067314681692,0.9351295075999936,0.9445421025783255
bbj,0.9685978360088289,0.9461332097246057,0.9046974388830802,0.9550019722099391,0.9436076142066134
