,PER,LOC,ORG,DATE,Mean
kin,0.8630681818465988,0.9797843945398494,0.97295255058386,0.9788189239784587,0.9486560127371917
nya,0.8751572531210206,0.9638420344239971,0.9750202805540789,0.972254539693516,0.9465685269481532
lug,0.8636692991144677,0.9777241945875407,0.9664050067373604,0.9720183370513907,0.9449542093726898
luo,0.8665223006840016,0.9718049332950952,0.9681309917661503,0.9689452506280389,0.9438508690933215
sna,0.8727642414009028,0.9503018227376974,0.9713555906865085,0.9777198338920351,0.9430353721792859
twi,0.8639872195368273,0.9603253013969218,0.9774825508540104,0.9556293959948191,0.9393561169456447
ibo,0.8577855459426017,0.9588513823311134,0.9573275338427891,0.9764762792485926,0.9376101853412743
zul,0.8696969945219271,0.9446031428087834,0.9634894360198508,0.9655620837305162,0.9358379142702694
hau,0.8684735768741735,0.9382458510798525,0.9615427300318944,0.9714639896744187,0.9349315369150848
xho,0.859477964631733,0.9388362589848714,0.9548326300142685,0.9849634829583993,0.934527584147318
wol,0.874639219324589,0.941095671779829,0.9602501309857568,0.9571227016465872,0.9332769309341905
tsn,0.8628460795597025,0.9332302212757873,0.9592217149338063,0.9763771214204617,0.9329187842974394
mos,0.8537232735926561,0.9395925903670492,0.9668795016265882,0.9414181977584525,0.9254033908361865
bam,0.8531754345947563,0.9496829977893664,0.9282688163698565,0.9642196134306084,0.9238367155461469
swa,0.8588298362718692,0.9469616250808952,0.9511136344838778,0.9339401687438368,0.9227113161451198
pcm,0.8657609976820029,0.9513567396017389,0.950977861928935,0.9074612789707077,0.918889219545846
ewe,0.853415366249633,0.9287080183875801,0.9594815900184681,0.9205428046054974,0.9155369448152947
yor,0.8454733741559707,0.9057180851470232,0.9586504375000824,0.9260117824340646,0.9089634198092852
fon,0.8458549933251442,0.9250177018304016,0.9421708963545771,0.8929949377530702,0.9015096323157983
bbj,0.8554344487911534,0.8854177332760892,0.921099767462045,0.9227431863885394,0.8961737839794567
