layer,model,rank_type,language,pearson
2,mbert,top5,sna,0.8059087411499901
2,mbert,top5,lug,0.801791858640204
2,mbert,top5,kin,0.8000497418379251
2,mbert,top5,ibo,0.796829343760807
2,mbert,top5,twi,0.7928342822349388
2,mbert,worst5,bbj,0.599192350344611
2,mbert,worst5,yor,0.6539869620813944
2,mbert,worst5,pcm,0.6708544602106618
2,mbert,worst5,fon,0.6756706123281585
2,mbert,worst5,ewe,0.7145935675590602
3,mbert,top5,kin,0.8788135663893898
3,mbert,top5,sna,0.8766111949526877
3,mbert,top5,lug,0.8758927242865661
3,mbert,top5,nya,0.8721349850963553
3,mbert,top5,twi,0.8684031992584182
3,mbert,worst5,bbj,0.745925300605922
3,mbert,worst5,yor,0.7857247280469637
3,mbert,worst5,pcm,0.7897338137363452
3,mbert,worst5,fon,0.792176157990944
3,mbert,worst5,ewe,0.8200138408985598
10,mbert,top5,kin,0.9486560127371917
10,mbert,top5,nya,0.9465685269481532
10,mbert,top5,lug,0.9449542093726898
10,mbert,top5,luo,0.9438508690933215
10,mbert,top5,sna,0.9430353721792859
10,mbert,worst5,bbj,0.8961737839794567
10,mbert,worst5,fon,0.9015096323157983
10,mbert,worst5,yor,0.9089634198092852
10,mbert,worst5,ewe,0.9155369448152947
10,mbert,worst5,pcm,0.918889219545846
12,mbert,top5,lug,0.8421266026057834
12,mbert,top5,kin,0.8369006389531991
12,mbert,top5,nya,0.8317991008783179
12,mbert,top5,sna,0.8161156305614077
12,mbert,top5,luo,0.8104998350485229
12,mbert,worst5,bbj,0.6326989175243278
12,mbert,worst5,yor,0.6388399744411473
12,mbert,worst5,fon,0.6582670551817462
12,mbert,worst5,pcm,0.7023310207181035
12,mbert,worst5,ewe,0.705093671867041
