,LOC,ORG,PER,DATE,Mean
nya,0.992270038643891,0.988216055868054,0.9631289787580049,0.9868083572131586,0.982605857620777
kin,0.9939502090593282,0.9868255147679772,0.9580429817300975,0.9893955712182684,0.9820535691939178
lug,0.9903103129461088,0.9856350770421176,0.9648309394204757,0.9847517768280021,0.9813820265591761
sna,0.9890985187291447,0.9878453848839034,0.9552734472725436,0.9891681790988047,0.9803463824960992
xho,0.9869638989164154,0.9818779200459959,0.9398043121881473,0.9907607184727971,0.974851712405839
luo,0.9876209918291734,0.9779567579697585,0.9500972327593968,0.9832309227023334,0.9747264763151656
tsn,0.9810986139124402,0.9788304951127907,0.9505237120056784,0.9861276655530664,0.974145121645994
zul,0.9745121235283211,0.9819537114443604,0.957180263730301,0.9829079355859445,0.9741385085722316
hau,0.9788352672122854,0.9773752392126226,0.9544159199054804,0.9840891440622542,0.9736788925981607
wol,0.978709850259195,0.978367677428626,0.9504375964061186,0.970751161473311,0.9695665713918127
twi,0.9766509283897684,0.9806370187865222,0.9507524929423417,0.9660275850291938,0.9685170062869566
swa,0.9762775511540857,0.9704212948785861,0.9507048881736513,0.9723079835388555,0.9674279294362946
ibo,0.9813156333377263,0.9542626065823766,0.9586432188855756,0.974451154553115,0.9671681533396984
bam,0.9684660845293728,0.9574794915211468,0.9509671818245247,0.9790002268901122,0.9639782461912891
mos,0.9686943584634523,0.9777622412011479,0.9419752909010012,0.9628170810801419,0.9628122429114359
ewe,0.9701506160826221,0.9654819094721805,0.9416881188936451,0.9679899117660155,0.9613276390536157
yor,0.9534374842084432,0.9626961698523816,0.9382327356051456,0.950232362576449,0.9511496880606048
pcm,0.951575330057918,0.9468409580795131,0.9367346256425286,0.9162120802844259,0.9378407485160964
bbj,0.8876591690340621,0.9167276418841075,0.9275747519967305,0.9300452486212449,0.9155017028840362
fon,0.9365735137986985,0.9175194223580462,0.927848693295056,0.8419575143029165,0.9059747859386793
