,LOC,ORG,PER,DATE,Mean
lug,0.9933421494629987,0.9926510720009946,0.9614215482175564,0.9867707181948918,0.9835463719691104
nya,0.9910701663134884,0.9902639243306002,0.9616188530643527,0.985027178002774,0.9819950304278038
kin,0.9934218882004514,0.9872948100122103,0.9531004664478174,0.9878726766142831,0.9804224603186905
sna,0.9890811257204144,0.9893721707676956,0.952329293524854,0.9873939829503371,0.9795441432408253
hau,0.9824211459587232,0.9801245089931073,0.9575035943929381,0.985610750753026,0.9764150000244486
xho,0.9865867137937564,0.9837036318817788,0.9408266678375954,0.9913214846466081,0.9756096245399346
luo,0.9886694403479164,0.9819537529880045,0.9464452788810007,0.9834247734578325,0.9751233114186886
tsn,0.9803936233220227,0.9837443790043799,0.9495886137653559,0.986534619680759,0.9750653089431294
ibo,0.9845286864930022,0.9719797446259916,0.9547866430461842,0.9870445812031673,0.9745849138420863
twi,0.97937240927312,0.9872508200826257,0.953366155809564,0.9765603763107361,0.9741374403690114
zul,0.976654583472492,0.9848148360360829,0.9535077816147168,0.9800117917855817,0.9737472482272184
wol,0.9802944013394463,0.9770013664055356,0.95405914991455,0.9786930896995706,0.9725120018397757
bam,0.9736477030062658,0.9681657209479049,0.9551511175922306,0.9824371907023599,0.9698504330621902
mos,0.9762337895842198,0.9846090504686049,0.9481846604192558,0.9703572504640382,0.9698461877340296
ewe,0.9721845144607344,0.9756084336380352,0.952062244075339,0.9741305494602466,0.9684964354085888
swa,0.9750691757690579,0.9706221789459486,0.9448276560966453,0.9687048246964471,0.9648059588770248
yor,0.9650331094979233,0.9743316038827211,0.9454310519635902,0.9625077475460632,0.9618258782225745
bbj,0.9565993090749652,0.9590058797843407,0.9501298399332536,0.96761771783674,0.9583381866573248
pcm,0.9665171213371907,0.9662850130845666,0.9390807908109758,0.9468231334892286,0.9546765146804905
fon,0.9664141789138864,0.9618293752950082,0.9424909273822791,0.9455323392229084,0.9540667052035205
