,DATE,PER,LOC,ORG,Mean
xho,0.9999502457544214,0.9998953391536967,0.9999535503206043,0.9999551145451273,0.9999385624434625
nya,0.9998783336113475,0.9999416593152279,0.9999530879645022,0.9999741211804636,0.9999368005178852
lug,0.9998903685667224,0.9999317879318294,0.9999562424806725,0.9999610664462694,0.9999348663563734
zul,0.9999169975841239,0.9999187112259994,0.9999541974430763,0.9999483501790669,0.9999345641080666
tsn,0.9999120349086662,0.9999111884121775,0.9999350685828728,0.9999412687225133,0.9999248901565575
kin,0.9998709852855777,0.9999021390015485,0.9999614781607375,0.9999518743505899,0.9999216191996134
luo,0.9999154427623247,0.9998987241730107,0.9999507397681988,0.9999193853074148,0.9999210730027372
sna,0.99985944548559,0.999895257626532,0.9999440147643561,0.9999694846315718,0.9999170506270125
hau,0.999903709319861,0.999884695063506,0.9999156768226765,0.9999523746527907,0.9999141139647085
swa,0.9998815754613315,0.9999170665081161,0.9998950777814887,0.9999242903579697,0.9999045025272265
bam,0.9999085353879218,0.9998988713809439,0.9998811913522406,0.9999220159496289,0.9999026535176838
wol,0.9998246598513927,0.9998936703101283,0.9999313372881873,0.9999446747513459,0.9998985855502636
ibo,0.999863995942614,0.9999140897086799,0.9999175735899645,0.9998885338836563,0.9998960482812287
twi,0.9998329045027237,0.9999095692550597,0.999890459867753,0.9999456287533983,0.9998946405947338
ewe,0.9998904228525085,0.9998793734095904,0.9998985053161612,0.9999039300789412,0.9998930579143004
mos,0.9998522326927013,0.9998962423127449,0.9998745955154933,0.9999374990178577,0.9998901423846993
pcm,0.9998491150709207,0.999863793549849,0.9998750551258219,0.9998219178235183,0.9998524703925274
bbj,0.9997494256735795,0.9998648448781925,0.9998589796072691,0.9998730950006101,0.9998365862899128
fon,0.9996406127639814,0.9998254179537074,0.9998702698263197,0.9999140996238818,0.9998126000419725
yor,0.9996536679438893,0.9997901618801143,0.9997293797009493,0.9998217933712812,0.9997487507240586
